SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,LMB
643,MODEL1,PARMS,LMB,1.124952928,9.590256157,0.340676455,-0.716739687,2.719848923,-0.120403286,1.532796747,-3.369584651,-1
644,MODEL1,PARMS,LMB,1.113640163,6.070795852,-0.0423348,0.089480839,0.320303466,0.24724448,0.46791835,-1.215310034,-1
645,MODEL1,PARMS,LMB,1.123922334,-3.204867155,0.086925792,-0.074551572,0.047590794,0.803539865,-1.119539262,2.284056017,-1
646,MODEL1,PARMS,LMB,1.169172826,9.666453672,0.316520778,-0.954282936,3.625973535,-0.091356331,1.398432348,-3.102915262,-1
647,MODEL1,PARMS,LMB,1.129609909,3.252095681,0.20518636,0.178545197,-1.329320804,0.327595976,0.724742871,-2.278037505,-1
648,MODEL1,PARMS,LMB,1.198633157,-9.977804942,0.230746092,-0.542228103,1.278744009,1.22813919,-2.602284735,5.054307082,-1
649,MODEL1,PARMS,LMB,1.131115543,7.343960477,0.338977548,-0.365543001,0.736993356,0.022450632,1.892195816,-5.267526798,-1
650,MODEL1,PARMS,LMB,1.197540889,15.35650548,0.228872666,-0.227815524,0.530368604,-0.473780499,2.555560539,-5.335113239,-1
651,MODEL1,PARMS,LMB,1.159133157,-13.38993336,0.453305399,-1.173377767,4.503408742,1.377313286,-2.376916128,3.638773228,-1
652,MODEL1,PARMS,LMB,1.217416063,15.04487565,0.224621179,-0.116381132,0.207443586,-0.445606877,2.516889493,-5.772053248,-1
653,MODEL1,PARMS,LMB,1.211152427,16.11560221,0.165243574,-0.349051339,1.48810513,-0.471146364,1.866050748,-3.783698396,-1
654,MODEL1,PARMS,LMB,1.164920766,2.473634572,0.237412838,-0.599929498,2.472421888,0.398011282,0.560168434,-1.518578166,-1
655,MODEL1,PARMS,LMB,1.346863495,9.556341895,0.215674773,-0.75537585,2.233641696,-0.04296064,-0.26386383,0.79778151,-1
656,MODEL1,PARMS,LMB,1.174947537,10.30146243,0.154147902,-0.575869702,2.912267573,-0.101797533,2.064900891,-4.988690994,-1
657,MODEL1,PARMS,LMB,1.142134702,4.078156623,0.374680849,-0.654137314,2.411324652,0.237905943,0.776593241,-2.228207353,-1
658,MODEL1,PARMS,LMB,1.376565349,-1.355929345,0.167172321,-0.688712079,3.086762571,0.691528551,-2.409034889,5.752882164,-1
659,MODEL1,PARMS,LMB,1.21789134,7.457845609,0.349062232,-1.282309902,5.019963708,0.059096078,1.52498484,-4.093346904,-1
660,MODEL1,PARMS,LMB,1.18387505,13.84117822,0.347241323,-0.689750382,2.663339585,-0.388904502,2.646167526,-6.204543657,-1
661,MODEL1,PARMS,LMB,1.180842328,7.260595809,0.443102675,-1.068355159,3.793359448,0.016819666,0.497192391,-1.047407622,-1
662,MODEL1,PARMS,LMB,1.198337751,12.55130298,0.182876133,-0.217730698,1.094746469,-0.262025395,1.915668558,-4.748141013,-1
663,MODEL1,PARMS,LMB,1.192750954,5.985282971,0.265173307,-0.82504308,2.890288131,0.173916454,0.454123492,-1.244077599,-1
664,MODEL1,PARMS,LMB,1.163193788,8.604095637,0.392640318,-1.158992147,3.931579299,-0.045723696,1.442667737,-3.8207506,-1
665,MODEL1,PARMS,LMB,1.208546703,7.031997975,0.058051913,-0.33501361,1.925166988,0.166848792,-0.607682001,2.080305932,-1
666,MODEL1,PARMS,LMB,1.091912403,5.612236176,0.183201732,-0.235305074,1.223040108,0.189386981,0.878321084,-2.132977368,-1
667,MODEL1,PARMS,LMB,1.136465879,6.457593772,0.229415455,-0.392141405,1.263088833,0.13906626,0.390968321,-1.367078396,-1
668,MODEL1,PARMS,LMB,1.246336825,1.017762959,0.410125512,-0.605230566,0.799842246,0.451422048,-1.184660593,3.149626491,-1
669,MODEL1,PARMS,LMB,1.238014749,-0.9186852,0.570774319,-1.621270635,5.934609675,0.54416409,-0.866817685,1.509446199,-1
670,MODEL1,PARMS,LMB,1.192926798,5.853682943,-0.02830347,-0.072714759,0.619637115,0.276173341,-1.085493915,2.373069804,-1
671,MODEL1,PARMS,LMB,1.110341842,3.544280753,0.375628405,-1.171178625,4.768084667,0.270304998,1.651615808,-4.407528446,-1
672,MODEL1,PARMS,LMB,1.271610501,2.094386553,0.09068484,-0.26649277,1.832636272,0.455578474,1.181747101,-4.633580855,-1
673,MODEL1,PARMS,LMB,1.1698503,-3.060597875,0.284427078,-0.464016576,1.77646943,0.75220946,-1.284080702,2.323546188,-1
674,MODEL1,PARMS,LMB,1.185944415,6.09755664,0.19679897,-0.405344173,1.229861288,0.183797499,0.478075705,-1.739802807,-1
675,MODEL1,PARMS,LMB,1.241801792,11.00701813,0.293753747,-0.812712716,3.029372991,-0.177192026,1.975584458,-4.74580134,-1
676,MODEL1,PARMS,LMB,1.263866366,-14.43771856,0.394179475,-1.104450178,4.70225679,1.450428171,-1.955251141,2.534808316,-1
677,MODEL1,PARMS,LMB,1.255764791,6.128967001,0.092983207,-0.499709043,2.043267103,0.2238375,0.007186555,-0.424289169,-1
678,MODEL1,PARMS,LMB,1.160345239,-0.267414702,0.37658825,-0.539994088,1.795557818,0.52148331,-0.142552349,-1.104193673,-1
679,MODEL1,PARMS,LMB,1.102108897,13.5706034,0.306638559,-0.592949225,2.086436272,-0.362555732,2.010371005,-4.157128583,-1
680,MODEL1,PARMS,LMB,1.208407982,14.68777578,0.183978469,-0.551207624,2.287034627,-0.391261325,2.452935841,-5.018970399,-1
681,MODEL1,PARMS,LMB,1.204879927,6.706220272,0.385439698,-0.893806202,4.054424174,0.042353068,2.096825112,-5.17580236,-1
682,MODEL1,PARMS,LMB,1.168703339,2.100737379,0.022818201,0.216874858,-0.716682387,0.472367433,-0.136781668,0.188502367,-1
683,MODEL1,PARMS,LMB,1.19097356,-0.40802098,0.26664919,-0.360687627,1.313642236,0.549193295,1.089408578,-3.621387105,-1
684,MODEL1,PARMS,LMB,1.400633093,10.5652245,0.169625329,-0.580135885,1.568294473,-0.076201379,0.046163224,-0.488840731,-1
685,MODEL1,PARMS,LMB,1.215386762,7.232773606,0.430327314,-0.817049991,2.50132437,0.02056165,0.453983097,-1.319797744,-1
686,MODEL1,PARMS,LMB,1.223090027,-3.793884899,0.432792903,-0.525463196,1.925562856,0.720079655,0.060285985,-1.561773971,-1
687,MODEL1,PARMS,LMB,1.068413848,3.01057015,0.158956024,-0.247676649,0.98395461,0.373147013,0.187735169,-0.3983843,-1
688,MODEL1,PARMS,LMB,1.141275138,18.99960946,0.058562232,-0.105993787,0.652821015,-0.64756765,3.981310394,-9.337107644,-1
689,MODEL1,PARMS,LMB,1.210832968,-0.741276252,0.454824905,-1.160487025,4.575298929,0.549545648,-0.142148435,-0.430552178,-1
690,MODEL1,PARMS,LMB,1.343956937,-0.53665919,0.595595261,-1.679498732,5.937537027,0.508499744,-1.083088457,2.040164166,-1
691,MODEL1,PARMS,LMB,1.132815739,11.67331876,0.047646047,-0.355991526,1.766779335,-0.13785554,1.62909592,-4.340093463,-1
692,MODEL1,PARMS,LMB,1.154673386,10.45998009,0.313727732,-0.663785462,2.274779528,-0.150698725,0.927464643,-1.182026635,-1
693,MODEL1,PARMS,LMB,1.239326803,9.608117492,0.347645832,-0.805917561,2.817735981,-0.078787773,-0.916183296,3.587113916,-1
694,MODEL1,PARMS,LMB,1.183796474,5.02274496,0.252195531,-0.304180188,0.48134765,0.228746156,-0.115478181,0.401617333,-1
695,MODEL1,PARMS,LMB,1.089437468,8.049677985,0.365749004,-0.749181625,2.379901725,-0.006499987,1.017823435,-2.592228453,-1
696,MODEL1,PARMS,LMB,1.218969167,13.230601,0.307469837,-0.912156727,3.706553515,-0.328199577,1.791862163,-3.847059441,-1
697,MODEL1,PARMS,LMB,1.132755157,15.68767402,0.300752657,-0.514892709,1.757918143,-0.499045747,2.039726638,-4.037094163,-1
698,MODEL1,PARMS,LMB,1.214539981,4.126233024,0.461657862,-1.175411733,3.793727734,0.222256666,1.003056055,-2.53121981,-1
699,MODEL1,PARMS,LMB,1.182340156,-11.32360679,0.369802408,-0.695619735,2.148543848,1.259074327,-3.177040626,7.384017167,-1
700,MODEL1,PARMS,LMB,1.106114894,13.17474934,0.122070523,-0.385905873,1.85706808,-0.271367176,1.242753543,-1.773358429,-1
701,MODEL1,PARMS,LMB,1.218314293,6.235133499,0.273254663,-0.54893031,2.450203058,0.148387826,-0.586324086,1.892209487,-1
702,MODEL1,PARMS,LMB,1.282542887,4.689016787,0.427461674,-1.031646173,4.001117362,0.185947549,0.747374466,-1.785770481,-1
703,MODEL1,PARMS,LMB,1.210007643,5.760171881,0.226639374,-0.772144568,3.264616159,0.196487342,0.67850942,-2.077804025,-1
704,MODEL1,PARMS,LMB,1.089497128,8.220530686,0.417692482,-0.991555184,3.283757804,-0.027694193,0.44327643,-0.188220474,-1
705,MODEL1,PARMS,LMB,1.155123295,1.522435776,0.119157948,0.11226217,-0.56367845,0.475928926,-0.098461157,-0.422550946,-1
706,MODEL1,PARMS,LMB,1.320694112,17.07748559,0.243515842,-0.638462494,1.585581774,-0.549267185,3.304864882,-8.511529762,-1
707,MODEL1,PARMS,LMB,1.242312446,19.2107307,-0.122496416,0.552724743,-2.413554563,-0.605826009,3.217723379,-7.155528831,-1
708,MODEL1,PARMS,LMB,1.153913993,13.00218742,0.185703612,-0.598347997,2.160911239,-0.27165716,2.087729654,-4.981988024,-1
709,MODEL1,PARMS,LMB,1.249904141,14.59122636,0.245124891,0.025145625,-0.26055282,-0.43698058,2.81029011,-6.15028822,-1
710,MODEL1,PARMS,LMB,1.235776216,2.916897743,0.382163458,-0.858371199,3.411041762,0.318623198,0.555860996,-2.168143889,-1
711,MODEL1,PARMS,LMB,1.135238159,8.297899223,0.182697729,-0.389892871,1.397817707,0.031688903,1.305276918,-3.232030309,-1
712,MODEL1,PARMS,LMB,1.274865581,14.27850054,0.361319727,-0.344245826,0.203688667,-0.429519964,1.500454139,-2.191864823,-1
713,MODEL1,PARMS,LMB,1.192958617,-2.067963527,0.089701329,0.004648244,0.189426382,0.729290608,-0.991540029,1.58726651,-1
714,MODEL1,PARMS,LMB,1.127745216,4.276393391,0.494188488,-1.192447391,4.358534957,0.203109168,0.014624914,-0.045021694,-1
715,MODEL1,PARMS,LMB,1.208087206,7.198259537,0.513148064,-0.66881784,1.608535058,-0.011013482,1.088640759,-2.330294855,-1
716,MODEL1,PARMS,LMB,1.248964757,5.893711215,0.201209549,-0.458641296,2.001839621,0.176502506,1.374623784,-4.065232916,-1
717,MODEL1,PARMS,LMB,1.314746614,7.079151612,0.158626298,-0.642008626,2.484080651,0.131666544,0.520014124,-1.146551878,-1
718,MODEL1,PARMS,LMB,1.273320348,6.467707416,0.315334751,-0.66321156,2.275161409,0.110071465,0.399053853,-0.502256763,-1
719,MODEL1,PARMS,LMB,1.185803602,13.16935788,0.237274102,-0.391653706,1.211238851,-0.322766276,1.783867429,-3.585946756,-1
720,MODEL1,PARMS,LMB,1.145721226,7.195399759,0.330352822,-0.565143405,1.53493336,0.055288798,0.589998808,-1.40113272,-1
721,MODEL1,PARMS,LMB,1.246470556,-6.523315071,0.449708306,-1.262213255,5.196345327,0.923328559,-1.560362684,3.188284311,-1
722,MODEL1,PARMS,LMB,1.225885398,10.06800178,0.244208997,-0.990376574,4.086975544,-0.08339248,0.900072209,-2.059938749,-1
723,MODEL1,PARMS,LMB,1.251649897,16.25151534,0.280866033,-0.933876058,3.745695692,-0.503242328,1.552621854,-2.535180306,-1
724,MODEL1,PARMS,LMB,1.221810012,7.857583236,0.45662778,-0.843187919,2.283925292,-0.024309653,1.097750062,-2.79923955,-1
725,MODEL1,PARMS,LMB,1.191668893,9.112673307,0.292164587,-0.485195341,1.95597055,-0.078360393,2.626829143,-6.13195794,-1
726,MODEL1,PARMS,LMB,1.177553157,3.424088225,0.36488968,-0.597025045,1.757684576,0.285506738,0.478613423,-1.428612696,-1
727,MODEL1,PARMS,LMB,1.073850876,10.54936171,0.209341377,-0.255269115,0.546665211,-0.126532488,1.968129438,-5.512225468,-1
728,MODEL1,PARMS,LMB,1.24637196,10.12033352,0.26313741,-0.452237998,1.993744419,-0.114785313,0.580593641,-0.503774618,-1
729,MODEL1,PARMS,LMB,1.232667142,9.571279855,0.331954193,-0.876812977,3.515335734,-0.101046685,1.449373789,-2.980238844,-1
730,MODEL1,PARMS,LMB,1.281403636,7.456517947,0.398143772,-0.752325033,2.763326368,0.011632441,-0.19859161,1.385117665,-1
731,MODEL1,PARMS,LMB,1.375553715,18.37833921,-0.038428824,-0.01145623,0.156422369,-0.558791267,1.74969458,-2.586122809,-1
732,MODEL1,PARMS,LMB,1.252076038,8.494291089,0.285473522,-0.739142175,2.905173021,-0.013232461,0.85683386,-1.838844927,-1
733,MODEL1,PARMS,LMB,1.209171207,5.481128693,0.171736915,-0.339265326,1.685222857,0.206395691,0.917146611,-2.611601739,-1
734,MODEL1,PARMS,LMB,1.318032914,11.20904169,0.399514156,-0.478656851,1.175279517,-0.247733893,1.689963058,-3.571260592,-1
735,MODEL1,PARMS,LMB,1.138659717,12.71237948,0.129459345,-0.193830258,0.991150712,-0.248221495,2.614741533,-6.948013286,-1
736,MODEL1,PARMS,LMB,1.287858878,9.388660586,0.457816354,-0.88583277,3.209564625,-0.13129374,1.699133144,-4.195858203,-1
737,MODEL1,PARMS,LMB,1.32980799,11.07876231,0.291622376,-0.972042116,3.671794342,-0.175500307,1.813856692,-4.49144151,-1
738,MODEL1,PARMS,LMB,1.214235909,6.333359148,0.390228745,-0.96965914,3.232260979,0.119392461,-0.466970611,1.334529192,-1
739,MODEL1,PARMS,LMB,1.063532836,13.17306222,0.426777912,-0.786243692,2.777672671,-0.372982649,1.975848054,-4.149908687,-1
740,MODEL1,PARMS,LMB,1.223722619,14.44632603,0.370124623,-0.914213516,3.756554585,-0.433331312,2.267270762,-4.672396425,-1
741,MODEL1,PARMS,LMB,1.241383261,9.696276055,0.472597989,-0.917582103,2.734539762,-0.14827274,1.346230097,-3.460834114,-1
742,MODEL1,PARMS,LMB,1.206441791,-6.561411094,0.317661614,-0.977789902,3.86205251,0.984573389,-2.507347622,5.481900773,-1
743,MODEL1,PARMS,LMB,1.157210721,7.280591778,0.477527804,-1.152958712,4.378927458,-0.021642003,2.839233416,-6.832826906,-1
744,MODEL1,PARMS,LMB,1.135432042,-6.523294966,0.33048423,-0.405696533,0.681151517,0.946768183,-1.641177476,2.826826614,-1
745,MODEL1,PARMS,LMB,1.074104615,8.361294228,0.149910046,0.290365294,-1.762931111,0.003834573,2.213262945,-6.128087955,-1
746,MODEL1,PARMS,LMB,1.260364714,11.21552997,0.576612574,-1.129472197,3.388949715,-0.292901886,1.93117688,-4.236907068,-1
747,MODEL1,PARMS,LMB,1.16119663,8.459551905,0.202060783,-0.692038851,2.676288026,0.02595492,1.635013262,-4.726620917,-1
748,MODEL1,PARMS,LMB,1.167782082,1.74094229,0.211462048,-0.151356267,0.517431314,0.447322427,-0.424047507,0.68919688,-1
749,MODEL1,PARMS,LMB,1.242858615,-2.135131057,0.228908565,-0.790914173,2.734983216,0.713461797,-2.167586597,5.23309724,-1
750,MODEL1,PARMS,LMB,1.222287335,6.54210399,0.555719918,-0.961466567,3.064652725,0.011155551,1.455943311,-3.73312013,-1
751,MODEL1,PARMS,LMB,1.150571108,9.814116221,0.032274927,-0.201831035,1.154467655,-0.01747288,0.612326947,-1.346334174,-1
752,MODEL1,PARMS,LMB,1.245369534,-5.566149009,0.439027063,-0.774696704,2.523985475,0.847273626,-0.904359262,1.718984034,-1
753,MODEL1,PARMS,LMB,1.20498712,16.69418507,0.384199123,-0.455376149,1.208610428,-0.601345736,3.073078,-6.495821011,-1
754,MODEL1,PARMS,LMB,1.251278387,9.464808684,-0.080049547,0.605967587,-1.838091485,-0.005347929,2.127270035,-5.682003534,-1
755,MODEL1,PARMS,LMB,1.178347806,15.10672152,0.160435268,-0.646974963,2.052602996,-0.368848077,0.902646361,-1.89122866,-1
756,MODEL1,PARMS,LMB,1.196885249,0.769838489,0.170313995,0.068306917,-0.581753106,0.511817855,-0.727241882,1.529194293,-1
757,MODEL1,PARMS,LMB,1.194294894,11.26570904,0.43412896,-1.397632676,5.442016846,-0.223655216,0.992994653,-1.583856334,-1
758,MODEL1,PARMS,LMB,1.189617976,11.35846368,0.352509458,-0.838505403,3.178893682,-0.239472612,3.191773908,-8.132735957,-1
759,MODEL1,PARMS,LMB,1.130809808,-3.935850498,0.516063851,-1.149728469,3.753823948,0.734664657,-2.009752822,4.778092515,-1
760,MODEL1,PARMS,LMB,1.076687137,1.806232201,0.143663213,-0.413635649,1.707068973,0.48108318,0.040677579,-1.613910354,-1
761,MODEL1,PARMS,LMB,1.234324735,6.720509747,0.395276527,-0.786328664,3.069623079,0.064153319,0.922379383,-2.440561855,-1
762,MODEL1,PARMS,LMB,1.161534992,1.235843823,0.195708804,-0.665056184,2.78256132,0.50177526,-0.295902151,-0.504583882,-1
763,MODEL1,PARMS,LMB,1.173923166,-2.300028298,0.485371613,-0.555616541,1.367595414,0.59631308,0.347435509,-1.597381872,-1
764,MODEL1,PARMS,LMB,1.339652519,7.670672385,0.301399957,-0.158393733,-0.366393158,0.027242771,0.634495125,-1.726377308,-1
765,MODEL1,PARMS,LMB,1.150788604,17.08455484,0.199628338,-0.40737583,1.591282546,-0.578440353,3.776901366,-8.182235208,-1
766,MODEL1,PARMS,LMB,1.186653073,-5.427957916,0.242921478,-0.664176245,2.583150278,0.921774885,-2.117123867,4.750555026,-1
767,MODEL1,PARMS,LMB,1.167653307,16.70520944,0.542647908,-1.323948149,4.212456095,-0.627097598,2.506614186,-4.731261432,-1
768,MODEL1,PARMS,LMB,1.239301009,11.41031877,0.411918557,-0.797922263,2.776455368,-0.268830383,2.657662687,-6.504863985,-1
769,MODEL1,PARMS,LMB,1.11514346,3.907638016,0.264498882,-0.607445991,2.297881498,0.286142735,0.879204201,-2.387226826,-1
770,MODEL1,PARMS,LMB,1.08054899,6.168670886,0.422132178,-0.886193783,3.474550485,0.092098449,0.764863457,-1.535960996,-1
771,MODEL1,PARMS,LMB,1.145048489,3.647022775,0.616722086,-1.445974291,4.972994121,0.206531463,1.367615302,-4.080949882,-1
772,MODEL1,PARMS,LMB,1.190173792,8.36077504,0.284650937,-0.491879222,1.668828058,0.005918792,0.863988613,-2.809149916,-1
773,MODEL1,PARMS,LMB,1.255865635,9.750363354,0.173015758,-0.121037918,0.195825032,-0.063429907,0.275106146,-0.203924162,-1
774,MODEL1,PARMS,LMB,1.219217023,3.516489585,0.140660021,-0.31380253,1.401916632,0.372781949,-1.380690191,3.545689406,-1
775,MODEL1,PARMS,LMB,1.141668397,-9.996010146,0.181294034,-0.592954601,2.376818247,1.263471817,-4.04709022,9.039423928,-1
776,MODEL1,PARMS,LMB,1.160692278,4.826374187,-0.004299783,-0.0933713,0.99782156,0.325476695,-0.241262084,0.48523368,-1
777,MODEL1,PARMS,LMB,1.142235818,-8.023530704,0.462603479,-0.607568577,1.35836699,1.009359515,-1.189696607,1.539412105,-1
778,MODEL1,PARMS,LMB,1.145176218,6.148200896,0.069113836,0.149171639,-0.412357896,0.192985506,0.681025091,-1.761864253,-1
779,MODEL1,PARMS,LMB,1.203293657,10.73829553,0.281121131,-0.439654944,1.297867827,-0.169651196,2.000612306,-4.896720764,-1
780,MODEL1,PARMS,LMB,1.249297204,-1.427893186,0.307481712,-0.831865355,3.380850872,0.652198229,-1.523345904,3.061305642,-1
781,MODEL1,PARMS,LMB,1.174512887,22.07303022,0.171118758,-0.404009233,0.976266205,-0.854255921,3.108701377,-6.937552885,-1
782,MODEL1,PARMS,LMB,1.210379157,14.3585244,-0.057657372,0.372114467,-1.492653978,-0.30800512,2.844884681,-6.537903576,-1
783,MODEL1,PARMS,LMB,1.248667771,11.30288932,0.227243241,-0.38572438,1.119428578,-0.184250035,2.461131033,-6.41339941,-1
784,MODEL1,PARMS,LMB,1.231460288,10.36416111,0.474750438,-1.124604738,4.18933113,-0.182803431,0.454974113,-0.365382236,-1
785,MODEL1,PARMS,LMB,1.119208012,2.49232161,0.155905939,-0.359563682,1.459613814,0.419013999,0.67942472,-2.382979209,-1
786,MODEL1,PARMS,LMB,1.247202472,6.330625885,0.617438196,-1.798167356,5.855744144,0.050572093,0.350280009,-0.964687434,-1
787,MODEL1,PARMS,LMB,1.176184908,6.765059063,0.371510015,-0.638996938,1.704648571,0.079242659,0.578801623,-1.150508674,-1
788,MODEL1,PARMS,LMB,1.054533093,-4.640705091,0.434540384,-0.726463668,2.609376533,0.775701572,0.438571573,-2.558789581,-1
789,MODEL1,PARMS,LMB,1.242716458,4.272699026,0.299948019,-0.515645516,1.712848872,0.237806497,1.152947863,-2.867358068,-1
790,MODEL1,PARMS,LMB,1.166214218,-3.64440626,0.240730182,-0.344125247,1.332383112,0.795908434,-1.726702223,3.96209741,-1
791,MODEL1,PARMS,LMB,1.142938314,-9.670553068,0.400326656,-1.064883367,3.470671613,1.152960444,-2.743331951,5.822243241,-1
792,MODEL1,PARMS,LMB,1.167785489,10.86395275,0.383163048,-0.783851279,2.540066201,-0.199699124,1.793460838,-4.279856486,-1
793,MODEL1,PARMS,LMB,1.168933622,9.515199863,0.397502351,-0.805342082,2.681649458,-0.129108039,2.61042277,-6.864800472,-1
794,MODEL1,PARMS,LMB,1.266713686,2.654518225,0.48792986,-1.144572726,3.844364114,0.308600289,0.175445475,-0.792216312,-1
795,MODEL1,PARMS,LMB,1.322378773,3.614415124,0.088936959,-0.275223492,0.589794885,0.380179056,-0.647540252,2.073609785,-1
796,MODEL1,PARMS,LMB,1.341864153,13.04388521,0.265547694,-0.248036618,-0.36006194,-0.312285721,2.164341311,-5.014400812,-1
797,MODEL1,PARMS,LMB,1.217068831,4.268149204,0.431378923,-0.369238747,0.844042428,0.183333138,1.119494804,-2.568101504,-1
798,MODEL1,PARMS,LMB,1.19385835,1.470387295,0.174820975,-0.36511147,1.160644858,0.489574135,-0.308237975,-0.265337528,-1
799,MODEL1,PARMS,LMB,1.219653546,12.86397267,0.249665154,-0.574615114,1.880720796,-0.289216149,1.757473816,-4.221908022,-1
800,MODEL1,PARMS,LMB,1.269139695,2.596277921,0.266723561,-0.497817496,2.136392185,0.380744711,-0.57681128,0.513628763,-1
801,MODEL1,PARMS,LMB,1.223519917,14.2952148,0.2171413,-0.441660085,1.356836668,-0.376890425,2.258319878,-5.006688841,-1
802,MODEL1,PARMS,LMB,1.218662063,2.553169869,-0.078037485,0.453272735,-1.662302213,0.482611504,-0.342512375,0.124554509,-1
803,MODEL1,PARMS,LMB,1.143632982,13.16927612,0.403039914,-0.731147825,2.48952281,-0.379381963,3.136065205,-7.470731157,-1
804,MODEL1,PARMS,LMB,1.225272757,3.008920417,0.304624759,-0.732742445,3.097180012,0.32993505,1.065721266,-3.450709838,-1
805,MODEL1,PARMS,LMB,1.184294386,12.16957912,0.266864725,-0.359131351,1.507873375,-0.270373461,2.492094682,-5.973747951,-1
806,MODEL1,PARMS,LMB,1.294105646,0.292272383,0.392855909,-0.995033296,3.824417535,0.49572564,-0.776319614,2.10610762,-1
807,MODEL1,PARMS,LMB,1.17529183,1.03082242,0.279957569,-0.292113186,0.574298692,0.481927075,-0.875582576,1.706624137,-1
808,MODEL1,PARMS,LMB,1.233997512,-1.653262103,0.226069044,-0.875216451,3.731288177,0.708407892,-2.392671551,4.989089588,-1
809,MODEL1,PARMS,LMB,1.162952851,13.66003181,0.001686893,-0.277188032,1.858368877,-0.269798007,3.104496488,-8.557641474,-1
810,MODEL1,PARMS,LMB,1.238083222,1.06440262,0.174212272,-0.270710201,0.908573615,0.51550183,-0.906519746,1.506978214,-1
811,MODEL1,PARMS,LMB,1.143452428,3.670778788,0.060940344,-0.309803559,1.414110438,0.376685448,0.503999993,-2.117043378,-1
812,MODEL1,PARMS,LMB,1.1372539,2.922695822,0.282418611,-0.691994081,2.922200934,0.348416842,0.470045897,-1.832279034,-1
813,MODEL1,PARMS,LMB,1.178252405,4.182494874,0.235870225,-0.334599428,0.968628337,0.285199016,0.664791847,-2.137450814,-1
814,MODEL1,PARMS,LMB,1.188014784,8.072302486,0.454213728,-1.100126139,3.911518193,-0.038995961,1.786682167,-4.555789327,-1
815,MODEL1,PARMS,LMB,1.100548818,10.76092919,0.051958887,0.023886427,0.241814267,-0.105851204,1.45923855,-3.110337869,-1
816,MODEL1,PARMS,LMB,1.246478547,-0.03326335,0.221811722,-0.531669981,2.067628754,0.57353515,-1.047811209,1.63980927,-1
817,MODEL1,PARMS,LMB,1.272463563,7.083293125,0.318375174,-0.427034774,1.332661777,0.047243924,1.143880663,-3.060978764,-1
818,MODEL1,PARMS,LMB,1.230575166,13.60415068,0.176778199,-0.401513834,2.229456511,-0.326559871,2.580741801,-6.031169528,-1
819,MODEL1,PARMS,LMB,1.135403882,11.53752806,0.337165742,-0.913388556,3.569094485,-0.223350031,1.354924842,-2.423884115,-1
820,MODEL1,PARMS,LMB,1.229735732,5.277250627,0.397717612,-1.104678386,4.011165019,0.182173908,-0.573951321,1.458533402,-1
821,MODEL1,PARMS,LMB,1.219246166,4.548644004,0.439284678,-0.963312129,3.848161436,0.1809119,1.324211369,-3.556995015,-1
822,MODEL1,PARMS,LMB,1.224840887,10.17963416,0.444786935,-0.953147621,3.781238764,-0.186569429,1.949116842,-4.304214437,-1
823,MODEL1,PARMS,LMB,1.243019572,-0.622821348,0.179573554,-0.617704191,2.857156127,0.616964465,0.383803393,-2.155453475,-1
824,MODEL1,PARMS,LMB,1.185331075,12.00344129,0.27366093,-0.625052794,2.574143311,-0.25674491,2.393601351,-5.728032785,-1
825,MODEL1,PARMS,LMB,1.191027855,5.405966369,0.406854302,-0.568237569,1.906798249,0.134811013,0.644587794,-1.34610446,-1
826,MODEL1,PARMS,LMB,1.226867763,10.19311404,0.49111076,-1.415339413,5.743498703,-0.189387971,2.105557869,-4.928363791,-1
827,MODEL1,PARMS,LMB,1.157220851,9.764264345,0.211976836,-0.173975177,0.303737495,-0.088684475,1.595305007,-4.266982801,-1
828,MODEL1,PARMS,LMB,1.057719151,1.021687536,0.10251128,-0.369215637,1.725424519,0.5426852,-0.644247806,0.804883551,-1
829,MODEL1,PARMS,LMB,1.205577941,-0.489390701,0.156246011,-0.367464751,1.255229653,0.618989232,-0.863323786,1.381563963,-1
830,MODEL1,PARMS,LMB,1.126344626,2.578325311,0.182018926,-0.331843763,1.523184752,0.397006916,0.868467942,-3.415964675,-1
831,MODEL1,PARMS,LMB,1.310729849,16.15727955,0.077583181,0.058346464,-0.575013972,-0.459403047,1.403010744,-2.63690477,-1
832,MODEL1,PARMS,LMB,1.195954798,7.737201149,0.095959913,-0.216378324,1.278566587,0.081006883,1.285441334,-3.472559361,-1
833,MODEL1,PARMS,LMB,1.159901456,10.47326927,-0.121482265,0.261201494,-0.151218961,-0.020274115,1.311771079,-3.463795607,-1
834,MODEL1,PARMS,LMB,1.236345224,6.758293605,0.226742208,-0.212442101,0.800213215,0.097197297,1.220762241,-2.374695701,-1
835,MODEL1,PARMS,LMB,1.31599184,0.075378187,0.400467441,-1.059570381,4.034576576,0.514288751,-1.149807108,2.63790584,-1
836,MODEL1,PARMS,LMB,1.256377074,-1.427799382,0.112346699,-0.263323999,0.926976117,0.691271463,-0.274307219,-0.873523571,-1
837,MODEL1,PARMS,LMB,1.079320053,11.47628521,0.23375684,-0.510713812,1.984652423,-0.205474027,2.477598877,-5.572157934,-1
838,MODEL1,PARMS,LMB,1.18722043,12.04881865,0.502223124,-1.285168035,4.745416064,-0.303634299,1.226645416,-2.276473306,-1
