SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RUL
197,MODEL1,PARMS,RUL,0.941252137,3.195328569,0.207415333,-0.111589222,0.163175269,0.139445187,1.122228897,-2.632657455,-1
198,MODEL1,PARMS,RUL,1.111225594,17.23810734,0.020139376,0.11375336,-0.492656428,-0.711323265,4.016331581,-9.531455449,-1
199,MODEL1,PARMS,RUL,1.099439164,-5.194041331,0.153583838,-0.528011527,1.724490935,0.753859288,-1.871981851,4.348852063,-1
200,MODEL1,PARMS,RUL,1.217563384,2.219002533,0.297102946,-0.522074209,1.418624615,0.192825732,0.803129402,-1.994451187,-1
201,MODEL1,PARMS,RUL,1.172745586,9.479426857,0.348113505,-0.580561641,1.657713662,-0.290695472,1.267184478,-2.513016418,-1
202,MODEL1,PARMS,RUL,1.244667191,0.274148276,0.160709132,-0.129032754,-0.045992795,0.380594516,-0.76678241,1.533013315,-1
203,MODEL1,PARMS,RUL,1.139101973,2.412263817,0.189679611,-0.405850465,0.679070799,0.243942489,-1.212171667,3.159197391,-1
204,MODEL1,PARMS,RUL,1.08971378,-0.652197142,0.239990697,-0.38541579,1.046820287,0.401181804,-0.924406555,2.840205967,-1
205,MODEL1,PARMS,RUL,1.03488161,-8.951922569,0.155872326,-0.257741931,0.405990101,0.984025485,-1.995503592,3.611440195,-1
206,MODEL1,PARMS,RUL,1.106011306,1.912555392,0.472212845,-0.936013405,2.70524776,0.172349481,-0.202796311,0.866811963,-1
207,MODEL1,PARMS,RUL,1.027353953,-2.596295626,0.261495728,-0.672118037,2.695604345,0.539345632,-1.866392407,4.664724101,-1
208,MODEL1,PARMS,RUL,1.177120635,-12.57858871,0.137773266,-0.25559817,1.093993172,1.218493246,-2.491382059,5.095013426,-1
209,MODEL1,PARMS,RUL,1.027625338,5.494072509,0.326872961,-0.353829717,0.01031277,-0.028059197,0.846388674,-2.270130473,-1
210,MODEL1,PARMS,RUL,1.126215361,4.691334619,0.222699797,-0.359591735,1.371885992,0.050634336,1.198570534,-2.439630741,-1
211,MODEL1,PARMS,RUL,1.046315217,-4.344434924,0.306932241,-0.428953635,1.674286755,0.597131651,0.57956653,-1.716795809,-1
212,MODEL1,PARMS,RUL,1.124313898,2.118393359,0.011056385,0.524641799,-2.589452296,0.28912355,-1.110922899,3.258361051,-1
213,MODEL1,PARMS,RUL,1.145517929,-4.978261905,0.357941061,-0.787381271,2.741613248,0.676299613,-3.064411454,8.251784314,-1
214,MODEL1,PARMS,RUL,1.153110297,-2.430007585,0.147271546,0.429196356,-2.312370196,0.518704151,-0.495728077,1.345693194,-1
215,MODEL1,PARMS,RUL,1.074290745,7.319232923,0.287826343,-0.558333334,1.556566139,-0.13317951,1.311390212,-3.271190262,-1
216,MODEL1,PARMS,RUL,1.035949777,1.965431319,0.282660687,-0.367043019,1.027619447,0.221103298,-0.173021082,0.471162016,-1
217,MODEL1,PARMS,RUL,1.122250613,7.13434984,0.264667305,-0.613603651,1.982834753,-0.109268602,1.305410987,-2.910487482,-1
218,MODEL1,PARMS,RUL,1.071297075,6.25008534,0.206011541,-0.861289099,3.33017456,-0.008906419,0.229043588,-0.248885315,-1
219,MODEL1,PARMS,RUL,1.102129572,5.435870297,0.504922518,-1.149593748,4.371949832,-0.091455117,2.305839179,-5.59934047,-1
220,MODEL1,PARMS,RUL,1.17694935,-2.971530353,0.353794961,-0.80153127,2.968900301,0.519651101,-0.148657931,-0.110606413,-1
221,MODEL1,PARMS,RUL,1.035627487,6.999171715,0.305251883,-0.423114614,1.6612195,-0.138853617,1.363403257,-2.796806416,-1
222,MODEL1,PARMS,RUL,1.029748992,10.72604642,0.121529471,-0.53279922,2.173507941,-0.2948784,1.96654001,-4.522171567,-1
223,MODEL1,PARMS,RUL,1.039785787,-2.830173207,0.218885834,-0.318018846,1.062363554,0.55074149,-0.79823877,2.220851117,-1
224,MODEL1,PARMS,RUL,1.105723994,-5.228297175,0.434086995,-0.991013042,3.678628442,0.658898675,-1.1567285,2.167048158,-1
225,MODEL1,PARMS,RUL,1.191644079,-2.604976195,0.017917444,-0.059820711,-0.442223471,0.636622886,-2.669397792,5.982543679,-1
226,MODEL1,PARMS,RUL,1.018123308,7.193915455,0.244400349,-0.132868961,-0.488153398,-0.113862778,0.698507589,-1.236699813,-1
227,MODEL1,PARMS,RUL,1.134194711,13.60892743,0.224182035,-0.131763283,-0.373681035,-0.539817163,2.740510338,-5.753431354,-1
228,MODEL1,PARMS,RUL,1.234167017,-8.208480054,0.2494805,-0.364187668,0.259088181,0.891911858,-0.993764276,1.095768604,-1
229,MODEL1,PARMS,RUL,1.143455859,-6.425730258,0.559759587,-0.791591859,2.1489729,0.676532571,-1.015507259,1.743086552,-1
230,MODEL1,PARMS,RUL,1.103409135,10.94303047,0.160106739,-0.286503213,0.448038055,-0.318360262,1.571215112,-3.500575138,-1
231,MODEL1,PARMS,RUL,1.03251963,-3.632054819,0.076573578,-0.178305517,0.840289574,0.675344385,-2.053847012,4.753196952,-1
232,MODEL1,PARMS,RUL,1.149920754,-6.065039532,0.134638337,-0.255891218,1.212646427,0.80066004,-1.496876547,3.01094861,-1
233,MODEL1,PARMS,RUL,1.143879206,5.254568486,0.017182884,0.405887239,-1.410031722,0.080981663,0.14468805,-0.632697202,-1
234,MODEL1,PARMS,RUL,1.08831979,6.274496805,0.38148853,-0.573392703,1.59969772,-0.109949828,1.348966115,-2.847325181,-1
235,MODEL1,PARMS,RUL,1.121274446,1.226361394,0.161718679,-0.555056287,1.707033777,0.345520044,-1.764633069,4.026326573,-1
236,MODEL1,PARMS,RUL,1.095904706,-15.10388647,0.126553101,-0.255240291,1.993429555,1.373881419,-2.361395065,3.899961447,-1
237,MODEL1,PARMS,RUL,1.002673072,1.643060788,0.127703656,-0.32208783,1.10741105,0.298048515,0.12430699,-0.84266379,-1
238,MODEL1,PARMS,RUL,1.076201019,0.319389922,0.219842166,-0.217960392,-0.024416629,0.356122207,-0.928658848,2.628833466,-1
239,MODEL1,PARMS,RUL,1.11341787,0.489355714,0.137238269,-0.257133305,0.618174068,0.372264058,-0.206856966,-0.135092621,-1
240,MODEL1,PARMS,RUL,1.06931277,6.179927784,0.19889325,-0.248705219,0.79332666,-0.034912416,1.044076629,-2.258090002,-1
241,MODEL1,PARMS,RUL,1.151510857,8.99667775,0.384988378,-0.991329816,3.59794169,-0.272114764,2.32763938,-5.54110804,-1
242,MODEL1,PARMS,RUL,1.126428283,3.832142786,0.623681997,-1.147948455,3.133702046,0.000233966,-0.019127852,1.148090206,-1
243,MODEL1,PARMS,RUL,1.126536688,1.517812299,0.116672964,-0.330950375,1.554974217,0.301357434,0.509256718,-1.214785973,-1
244,MODEL1,PARMS,RUL,1.033739622,11.10470232,0.183739971,-0.072339025,-0.065491489,-0.365190578,3.145035575,-7.743955403,-1
245,MODEL1,PARMS,RUL,0.99462011,3.055827853,0.449509509,-0.94489197,3.685401009,0.076008091,2.153768169,-5.755036277,-1
246,MODEL1,PARMS,RUL,1.128462993,9.229988863,0.209419416,-0.497739266,1.439320438,-0.237566579,1.627620561,-2.872005369,-1
247,MODEL1,PARMS,RUL,1.103008419,4.460590192,-0.088929804,0.116323709,-0.656140747,0.175933519,0.805597324,-2.461666212,-1
248,MODEL1,PARMS,RUL,1.152478151,20.90214816,0.201413674,-0.577100463,1.661077583,-0.975342943,2.288346654,-4.222137958,-1
249,MODEL1,PARMS,RUL,1.119701978,0.143122405,0.049493544,0.328677727,-1.616208505,0.395357649,-0.170355747,-0.106097061,-1
250,MODEL1,PARMS,RUL,1.127374942,1.890723519,0.299352014,-0.366497684,0.64516487,0.221736268,-0.571663725,1.894795525,-1
251,MODEL1,PARMS,RUL,1.174615268,8.090639235,0.228404735,-0.760001984,3.039952844,-0.138304399,0.544431023,-0.404937024,-1
252,MODEL1,PARMS,RUL,1.237304782,1.675272217,-0.043769782,0.306106316,-0.600306258,0.336527978,-0.61288196,1.638041326,-1
253,MODEL1,PARMS,RUL,1.091247843,1.571396779,0.131373521,-0.382140191,1.453999828,0.299012809,0.26125636,-0.862189543,-1
254,MODEL1,PARMS,RUL,1.109274573,-4.473735391,0.239488972,-0.557169262,1.335944375,0.654800829,-0.809303437,1.504991326,-1
255,MODEL1,PARMS,RUL,1.047577215,2.33771042,0.348096511,-0.565712443,1.164275385,0.180913685,0.380172414,-1.215406533,-1
256,MODEL1,PARMS,RUL,1.174183926,2.244397629,0.253803802,-0.408339737,1.433355704,0.213612227,0.170826073,-0.113747083,-1
257,MODEL1,PARMS,RUL,1.194212577,-5.309704007,0.232285282,-0.385877379,1.282993086,0.701646511,-0.775404952,1.432237282,-1
258,MODEL1,PARMS,RUL,1.087936304,-3.019012812,0.176948199,-0.499685362,1.782679506,0.580815766,-0.697680185,1.441297846,-1
259,MODEL1,PARMS,RUL,1.092774937,8.190831635,0.261519339,-0.495052018,1.281611436,-0.168584028,0.223246691,0.639907247,-1
260,MODEL1,PARMS,RUL,1.103585854,2.706736104,0.125428994,-0.305099356,1.061947045,0.233570006,-0.215788849,0.687225828,-1
261,MODEL1,PARMS,RUL,1.162301526,7.767116301,0.275920827,-0.149660111,-0.188704026,-0.1686698,0.336526012,0.4498105,-1
262,MODEL1,PARMS,RUL,1.092752925,-9.612811894,0.090271237,0.035015511,-0.831247092,1.036388153,-1.184411878,1.208133313,-1
263,MODEL1,PARMS,RUL,1.054978149,-2.560344533,0.290168644,-0.571578549,1.667264503,0.520392165,-0.842103423,1.914198535,-1
264,MODEL1,PARMS,RUL,1.164747709,9.384472323,0.230034001,-0.430376319,0.971591261,-0.249527985,0.583869427,0.077516141,-1
265,MODEL1,PARMS,RUL,1.011440317,-3.464167151,0.122950079,-0.132775955,0.47466875,0.616592876,-0.331255948,-0.190475497,-1
266,MODEL1,PARMS,RUL,1.000568581,-0.559284521,0.198463731,-0.285885735,1.247742501,0.411808335,-0.353272232,0.96422262,-1
267,MODEL1,PARMS,RUL,1.027384292,4.403808051,0.155990017,-0.140551415,0.739101533,0.087957888,0.571976175,-1.242524316,-1
268,MODEL1,PARMS,RUL,1.223132688,7.125904743,0.168862327,-0.136930667,0.113425641,-0.092915277,1.526737184,-3.497614358,-1
269,MODEL1,PARMS,RUL,0.985464633,-0.647466762,0.222623059,-0.39027422,1.367724683,0.407762276,-0.472943991,1.068997025,-1
270,MODEL1,PARMS,RUL,1.08000812,6.45093564,0.16977801,-0.394395971,1.659975407,-0.056708175,1.73026064,-3.285497068,-1
271,MODEL1,PARMS,RUL,1.145190666,3.535087302,0.110415665,-0.161449489,0.870630598,0.167605868,0.646532764,-1.63158399,-1
272,MODEL1,PARMS,RUL,1.087262973,10.63805552,0.066407614,0.009855348,0.19896607,-0.284963915,1.989426823,-4.791506013,-1
273,MODEL1,PARMS,RUL,1.041318616,3.309654836,0.316410276,-0.376032567,0.882881982,0.113781373,0.47820953,-0.997701565,-1
274,MODEL1,PARMS,RUL,1.14074484,-10.21882483,0.092823889,0.083645089,-0.360011918,1.078847803,-2.466992367,4.835249715,-1
275,MODEL1,PARMS,RUL,1.135874129,10.64126748,0.366075857,-0.959654677,3.800299438,-0.380652981,3.002889429,-6.558820004,-1
276,MODEL1,PARMS,RUL,1.148368853,4.398930993,0.181797115,-0.455034846,1.343337527,0.10414395,0.378589183,-0.763228836,-1
277,MODEL1,PARMS,RUL,1.228614974,5.427959811,0.113450754,-0.362132692,0.807496071,0.051356103,0.688305428,-1.73090341,-1
278,MODEL1,PARMS,RUL,1.120829179,0.861294261,-0.015374891,0.121337019,-0.219237119,0.370953672,0.950023079,-3.102324751,-1
279,MODEL1,PARMS,RUL,1.086688831,10.76494151,-0.033947129,0.442408874,-2.039035019,-0.281437316,1.98506059,-4.109011898,-1
280,MODEL1,PARMS,RUL,1.153079807,-0.611006619,0.026192949,0.147886811,-0.544664262,0.463538341,-0.060969516,-0.327963765,-1
281,MODEL1,PARMS,RUL,1.080482303,-3.457944979,0.377529033,-0.857797065,3.113403993,0.555744904,-1.71128466,4.630275168,-1
282,MODEL1,PARMS,RUL,1.103411157,1.480199486,0.199223973,-0.254762203,-0.063112597,0.275181351,0.258278326,-0.862253871,-1
283,MODEL1,PARMS,RUL,1.247678456,3.662121808,0.436684802,-0.655848794,1.623138776,0.059826801,0.485050486,-0.962071973,-1
284,MODEL1,PARMS,RUL,1.09675379,2.894889728,-0.011456658,0.297046859,-1.273612558,0.26150484,-0.432540009,1.204327556,-1
285,MODEL1,PARMS,RUL,1.076324392,-1.644300996,0.067373062,-0.106051099,-0.092658421,0.519068203,-0.079414421,-1.146133709,-1
286,MODEL1,PARMS,RUL,1.027537131,-12.17963374,0.721153964,-1.048424486,2.686502824,0.993777887,-2.013442458,4.2336796,-1
287,MODEL1,PARMS,RUL,1.056120955,12.72756461,0.096927822,-0.08219564,0.39972863,-0.44443982,2.925374908,-6.724085525,-1
288,MODEL1,PARMS,RUL,1.129162541,0.949414168,0.346447077,-0.943300409,2.933562395,0.28383789,-0.141893882,0.379572343,-1
289,MODEL1,PARMS,RUL,1.19674519,0.676742657,0.245150159,-0.272868525,0.81991127,0.306072697,0.747814281,-1.976520314,-1
290,MODEL1,PARMS,RUL,1.069035755,5.102067068,0.181846728,-0.243154981,0.867794591,0.032806511,1.242443928,-2.675421614,-1
291,MODEL1,PARMS,RUL,1.168751781,9.707722127,0.399219727,-0.604990973,1.663335889,-0.341590014,3.080792498,-7.271268753,-1
292,MODEL1,PARMS,RUL,1.173720454,-6.074756182,0.218074228,0.051097911,-1.167210375,0.756366035,-1.806164029,4.447041,-1
293,MODEL1,PARMS,RUL,1.132849731,4.523782435,0.094957452,-0.498584532,2.033639683,0.115633573,0.532919303,-1.11122814,-1
294,MODEL1,PARMS,RUL,1.089291504,7.053731197,0.317620544,-0.689270178,2.468813754,-0.115688176,1.101167911,-2.577639715,-1
295,MODEL1,PARMS,RUL,1.160569574,-3.717201842,0.488136795,-0.677899147,2.251547587,0.529093182,-0.839895849,1.296870276,-1
296,MODEL1,PARMS,RUL,1.014714767,-1.626865617,0.044391172,0.150292345,-1.341888044,0.535185915,-1.358676477,3.27622832,-1
297,MODEL1,PARMS,RUL,1.025248682,0.811603829,0.039929432,0.091377773,0.181274334,0.346022846,0.632236848,-1.34721854,-1
298,MODEL1,PARMS,RUL,1.103151074,-6.512418217,0.253713407,-0.425494848,1.235028288,0.785443289,-1.483835848,2.632849667,-1
299,MODEL1,PARMS,RUL,1.088807121,-8.187873843,0.206665904,-0.074099966,-0.123764949,0.90410937,-1.654665345,3.200775395,-1
300,MODEL1,PARMS,RUL,1.101695661,-0.628873222,0.229306404,-0.285840165,1.076266601,0.388190368,0.385517748,-1.366379319,-1
301,MODEL1,PARMS,RUL,1.162597738,-7.70572783,0.492720231,-0.912639447,3.444759297,0.772220352,-0.759560527,1.668666104,-1
302,MODEL1,PARMS,RUL,1.05878773,-3.428999661,0.255229191,-0.522876044,2.194800421,0.577947714,-0.769802071,1.687924959,-1
303,MODEL1,PARMS,RUL,1.088212021,2.221693732,0.139207617,-0.167306873,0.888060563,0.223892314,0.324869463,-0.163488054,-1
304,MODEL1,PARMS,RUL,1.138809297,-2.098314679,0.078775058,-0.108730155,0.926037834,0.557899016,-1.788257592,4.324515394,-1
305,MODEL1,PARMS,RUL,1.191414225,5.309802974,0.393774341,-0.580500188,1.518011963,-0.043611264,0.568771204,-0.660451515,-1
306,MODEL1,PARMS,RUL,1.08601321,0.349200752,0.441367123,-1.055465442,3.936505861,0.280788187,0.302436641,-0.893531168,-1
307,MODEL1,PARMS,RUL,1.252193386,3.844134023,0.157963857,-0.119267623,-0.225258254,0.144446284,0.587594354,-2.059922898,-1
308,MODEL1,PARMS,RUL,1.059639144,-3.608543033,0.301857245,-0.372339639,0.552499448,0.591603207,-2.277578951,5.787665849,-1
309,MODEL1,PARMS,RUL,1.077432805,-1.481252436,0.33391492,-0.495929943,1.401781798,0.404778695,0.625629492,-2.015537276,-1
310,MODEL1,PARMS,RUL,1.130694995,-8.813147991,0.185561579,-0.128941986,-0.029984799,0.937438052,-1.013401726,1.626994652,-1
311,MODEL1,PARMS,RUL,1.0874941,4.81907254,0.451722047,-0.503724845,0.808797892,-0.052055041,1.395275202,-2.264077723,-1
312,MODEL1,PARMS,RUL,1.043464761,3.858904629,0.149996169,-0.298218149,1.035171681,0.135777403,1.516867964,-4.648603881,-1
313,MODEL1,PARMS,RUL,1.137336397,7.726396544,0.107008425,0.111058701,-0.686433452,-0.114622763,1.042148548,-2.266362887,-1
314,MODEL1,PARMS,RUL,1.055487045,0.683046269,0.247726002,-0.113593001,0.249288473,0.283598551,1.041421318,-2.852118085,-1
315,MODEL1,PARMS,RUL,1.141719194,3.036296493,0.297051431,-0.502230006,1.256853899,0.139626825,0.546578647,-0.82542678,-1
316,MODEL1,PARMS,RUL,1.146263014,-2.792357365,0.089378072,-0.348568015,2.072340487,0.599665573,-0.493327219,0.42227137,-1
317,MODEL1,PARMS,RUL,1.21024491,3.240894621,0.378376057,-0.594209666,1.834513651,0.102827838,0.520043799,-1.079077385,-1
318,MODEL1,PARMS,RUL,1.176566715,7.485963193,0.04712873,0.106825197,-0.256005262,-0.091639698,2.497992181,-6.57740634,-1
319,MODEL1,PARMS,RUL,1.039221105,7.102205896,0.421832092,-0.965944475,3.492151298,-0.163529849,1.241480272,-2.099821225,-1
320,MODEL1,PARMS,RUL,1.062581248,-0.482537061,0.185831815,0.038200122,-0.954635379,0.387436874,0.04247827,-0.432960647,-1
321,MODEL1,PARMS,RUL,1.11793271,3.336384105,0.330943614,-0.828737113,3.272637174,0.11355543,1.044559577,-2.581261394,-1
322,MODEL1,PARMS,RUL,1.141145691,-0.94362817,0.022383284,0.321817449,-1.999501334,0.481688578,-0.144260745,0.365132511,-1
323,MODEL1,PARMS,RUL,1.122787655,-4.869412483,0.076235994,-0.339166973,1.789974045,0.74201901,-1.305155804,2.59389965,-1
324,MODEL1,PARMS,RUL,1.094487627,-1.172062863,0.180559595,-0.277459376,0.826531617,0.44980895,0.53595045,-2.069049879,-1
325,MODEL1,PARMS,RUL,1.207808119,5.914946222,0.292928755,-0.354604672,0.225425655,-0.040734787,0.900320361,-2.456950747,-1
326,MODEL1,PARMS,RUL,1.114025263,7.723838889,0.265859041,-0.412551857,1.11085575,-0.158604272,0.740156649,-0.814601603,-1
327,MODEL1,PARMS,RUL,0.976922103,-1.68657445,0.315097624,-0.500060391,1.911402511,0.43467117,-0.564353212,1.833796627,-1
328,MODEL1,PARMS,RUL,1.122467964,-0.027021338,0.137996519,-0.303690671,1.007749451,0.398569342,-0.009579558,-0.446116909,-1
329,MODEL1,PARMS,RUL,1.091231219,-1.437444495,0.265512541,-0.140565473,0.044892731,0.416651075,0.541641764,-1.478844123,-1
330,MODEL1,PARMS,RUL,1.126306665,-4.696734231,0.290132924,-0.899831638,3.690360686,0.65682722,-0.070209747,-0.820438997,-1
331,MODEL1,PARMS,RUL,1.030978391,3.56935139,0.153480833,-0.277838434,0.960438827,0.153776569,0.717794108,-1.953600513,-1
332,MODEL1,PARMS,RUL,1.05813569,5.831450458,0.342705808,-0.863922318,3.733559388,-0.049539406,0.886835052,-1.282769313,-1
333,MODEL1,PARMS,RUL,1.135317171,-6.402820487,0.438183842,-0.687523719,2.115290156,0.716824232,-1.759403108,3.94323597,-1
334,MODEL1,PARMS,RUL,1.031267513,4.89235738,0.195376331,-0.305652347,1.142212718,0.050221999,0.219081025,0.581505064,-1
335,MODEL1,PARMS,RUL,1.144916633,5.794883029,0.318812696,-0.259898574,0.090455042,-0.056930402,0.827533988,-1.468696973,-1
336,MODEL1,PARMS,RUL,1.11305257,4.532722312,0.192384006,-0.147997297,-0.220687003,0.066939184,1.324870698,-3.427190014,-1
337,MODEL1,PARMS,RUL,1.209990356,-2.709899522,0.17784204,-0.248913948,1.290367434,0.551616344,-0.663748765,1.367284671,-1
338,MODEL1,PARMS,RUL,1.081112267,6.803880752,0.09428106,0.321403822,-2.170048743,-0.056087833,1.063209397,-2.048347005,-1
339,MODEL1,PARMS,RUL,1.084570233,4.721239636,0.259749938,-0.413979851,1.354096797,0.043824314,0.718918919,-1.498193257,-1
340,MODEL1,PARMS,RUL,1.155629917,1.577888548,0.208678236,-0.721002405,2.689579174,0.290030302,0.438155497,-1.585865629,-1
341,MODEL1,PARMS,RUL,1.115072254,1.608087609,0.318656855,-0.309300332,0.034198926,0.222181492,0.660460597,-1.495032189,-1
342,MODEL1,PARMS,RUL,1.062076273,6.123483123,0.35336311,-0.828752637,3.263628967,-0.083341294,1.77373069,-4.170670958,-1
343,MODEL1,PARMS,RUL,1.194431442,7.896870927,0.102152147,-0.088083608,-0.506970355,-0.098050328,-0.160943186,1.816383086,-1
344,MODEL1,PARMS,RUL,0.984195658,8.136703714,0.084745132,-0.118368352,0.902317407,-0.141444352,2.187927469,-5.242398414,-1
345,MODEL1,PARMS,RUL,1.13255006,0.182330431,0.0486456,-0.226204906,0.843469193,0.409203742,-0.359694699,0.789349506,-1
346,MODEL1,PARMS,RUL,1.068407359,6.074503735,0.29796769,-0.524243164,1.410861004,-0.055149425,1.423058113,-3.33545705,-1
347,MODEL1,PARMS,RUL,0.989239933,4.139738775,0.258432704,-0.440521262,1.703097642,0.074802721,0.64459867,-1.082134573,-1
348,MODEL1,PARMS,RUL,1.188270872,1.363410924,0.40084791,-0.66717055,2.081037184,0.219458864,-0.248698942,0.760996108,-1
349,MODEL1,PARMS,RUL,1.131149333,-2.049307709,0.156603027,-0.125643376,0.88096282,0.492286462,0.765831191,-2.314258265,-1
350,MODEL1,PARMS,RUL,1.107950745,0.395244819,0.294979649,-0.605895332,2.136029374,0.333177411,-1.162974244,3.530863734,-1
351,MODEL1,PARMS,RUL,1.127747059,0.018492674,0.276466532,-0.457907773,1.155784811,0.340005247,0.463096883,-1.385273573,-1
352,MODEL1,PARMS,RUL,1.103896248,3.072495355,0.495737639,-1.032891509,3.014682504,0.08850611,-0.008511098,0.495738321,-1
353,MODEL1,PARMS,RUL,1.143635062,-9.75939718,0.42006412,-1.021541371,3.859298057,0.964464796,-2.298931889,4.933245793,-1
354,MODEL1,PARMS,RUL,1.146634211,15.03540943,0.709127604,-1.430718556,3.850962366,-0.763821586,3.32932266,-6.710053228,-1
355,MODEL1,PARMS,RUL,1.144316622,-5.279294115,0.383360605,-0.990735798,2.856284658,0.669934049,-1.620689,4.113872335,-1
356,MODEL1,PARMS,RUL,1.148002599,0.380429488,0.456813696,-0.729552604,2.478449045,0.254945177,0.44908199,-0.861402894,-1
357,MODEL1,PARMS,RUL,1.06965533,2.436722625,0.405191153,-1.000224077,3.248928818,0.162775945,0.211935729,-0.418191664,-1
358,MODEL1,PARMS,RUL,1.147679822,3.967725581,0.083435599,0.108049218,0.30836046,0.122736959,1.212407008,-2.932598986,-1
359,MODEL1,PARMS,RUL,1.044393733,5.486455695,0.496888569,-0.84094063,2.544433937,-0.085525608,1.160829852,-2.223009514,-1
360,MODEL1,PARMS,RUL,1.131502196,11.14585854,0.126211061,-0.131910381,0.376966383,-0.346951886,2.423396582,-5.284602831,-1
361,MODEL1,PARMS,RUL,1.163977405,7.221324933,0.202184085,-0.314000898,0.261927249,-0.089843661,0.31358631,0.017743145,-1
362,MODEL1,PARMS,RUL,1.068786743,5.757110264,0.117394484,0.051703689,-0.511751231,0.013748083,0.62372996,-1.005028434,-1
363,MODEL1,PARMS,RUL,1.088992319,-5.821336425,0.405948245,-0.740912397,1.777545966,0.696789915,-1.189068978,2.360371581,-1
364,MODEL1,PARMS,RUL,1.105220062,4.215884909,0.202353811,-0.184355398,0.271395849,0.088252755,0.820105151,-2.205853853,-1
365,MODEL1,PARMS,RUL,1.066299755,4.789187328,0.367833876,-0.726782854,2.503438361,0.002216986,1.601076671,-3.50053512,-1
366,MODEL1,PARMS,RUL,1.172781263,0.278257573,0.445658116,-1.217111043,4.337145924,0.286098099,0.717500676,-2.251149555,-1
367,MODEL1,PARMS,RUL,1.053643715,18.97716204,0.141562476,-0.003994576,-0.078614431,-0.890163211,5.057521963,-11.20979311,-1
368,MODEL1,PARMS,RUL,1.087954589,2.495541251,0.096439878,0.057775606,-0.694700836,0.237428139,0.421404038,-1.288510738,-1
369,MODEL1,PARMS,RUL,1.017063316,2.956645111,0.403554854,-0.669710443,1.682761593,0.108982554,1.404171315,-3.429475883,-1
370,MODEL1,PARMS,RUL,1.040466774,-8.214936123,0.034912389,-0.321853224,2.054901612,0.978461742,-1.600613085,2.568789295,-1
371,MODEL1,PARMS,RUL,1.099090539,4.273749806,0.275649357,-0.300303157,0.910264908,0.053421276,0.911491689,-1.644191969,-1
372,MODEL1,PARMS,RUL,1.06548208,-5.501507687,0.047899089,0.032698495,0.132455878,0.774396231,-0.498930277,0.3740621,-1
373,MODEL1,PARMS,RUL,1.083187744,0.411586294,0.002022062,0.303317476,-1.173337989,0.41134896,-0.992694143,2.249197761,-1
374,MODEL1,PARMS,RUL,1.069990942,5.363671968,0.366777722,-0.535966641,1.215013254,-0.029410038,1.436039731,-3.441450963,-1
375,MODEL1,PARMS,RUL,1.004325026,-8.749922375,0.231433406,-0.214903164,0.136564188,0.924510619,-0.906999504,1.493024992,-1
376,MODEL1,PARMS,RUL,1.073266501,-5.187187279,0.161066243,-0.249074239,0.979116584,0.723008661,-1.566781001,3.502826648,-1
377,MODEL1,PARMS,RUL,1.142048272,-1.602029429,0.065897642,0.137698404,-1.17608483,0.505105345,-0.438541364,0.400005336,-1
378,MODEL1,PARMS,RUL,1.163220265,-2.388604777,0.154533006,-0.772845544,3.887071529,0.554565096,-0.12484208,-0.764551108,-1
379,MODEL1,PARMS,RUL,1.265487182,-8.180632763,0.145274103,-0.328107429,1.653783976,0.933754505,-1.645441257,2.763672977,-1
380,MODEL1,PARMS,RUL,1.134725843,10.95558424,0.140308495,-0.312442548,1.069949925,-0.317311954,1.008253559,-1.648363636,-1
381,MODEL1,PARMS,RUL,1.172667259,-7.469500575,0.513267932,-1.105278996,3.68905552,0.788512067,-2.525177079,6.584654935,-1
382,MODEL1,PARMS,RUL,1.052400018,0.472660346,0.278145583,-0.513914107,0.919557055,0.324811041,-0.55153004,1.53743846,-1
383,MODEL1,PARMS,RUL,1.005371723,-8.436566024,0.121734464,0.024446451,-0.335363075,0.941777395,-1.169944848,1.214203482,-1
384,MODEL1,PARMS,RUL,1.152862218,7.602381421,0.179985457,0.093542663,-0.961287281,-0.142727356,1.749081004,-4.248759499,-1
385,MODEL1,PARMS,RUL,1.065769079,2.91092245,-0.007957629,0.258266613,-1.278731022,0.241437513,0.310480044,-1.295676636,-1
386,MODEL1,PARMS,RUL,1.102182994,-1.012400225,0.116806006,-0.150933254,0.976422893,0.461589729,-0.087441619,-0.079655351,-1
387,MODEL1,PARMS,RUL,1.101103071,4.422749096,0.385486598,-0.975578068,3.063670051,0.050300696,0.414757249,-0.608410324,-1
388,MODEL1,PARMS,RUL,1.15430362,4.780055005,0.436781739,-0.4820545,1.077806373,-0.037004377,1.193697707,-2.719417463,-1
389,MODEL1,PARMS,RUL,1.058132497,10.48603287,0.118950736,0.118301792,-0.73663296,-0.306823992,2.07308084,-4.810006996,-1
390,MODEL1,PARMS,RUL,1.132004356,-0.953299979,0.104866056,-0.225317581,1.454834495,0.465454085,0.246810749,-0.593115911,-1
391,MODEL1,PARMS,RUL,1.002173815,3.761367272,0.16534201,-0.410627596,1.465207661,0.151721752,-0.191922759,0.879333161,-1
392,MODEL1,PARMS,RUL,1.13771854,-6.324497532,0.422964455,-1.110408381,3.480724764,0.744421264,-2.454924528,6.037895093,-1
