SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,RB4_5
1,MODEL1,PARMS,RB4_5,0.80670579,1.257630287,0.110290399,-0.412819438,1.44924473,0.275226417,-1.978886207,4.943187642,-1
2,MODEL1,PARMS,RB4_5,0.886057785,-6.477628485,-0.071513393,-0.074019124,0.26801253,0.789395496,-2.6474562,5.651757004,-1
3,MODEL1,PARMS,RB4_5,0.822198174,8.262168632,-0.176108517,0.117477257,-0.234644669,-0.078365406,-0.234517337,0.893077958,-1
4,MODEL1,PARMS,RB4_5,0.848004268,9.438242956,0.057611187,-0.536676255,1.93325702,-0.220516109,0.959058432,-1.807014368,-1
5,MODEL1,PARMS,RB4_5,0.845465334,11.43178679,0.012235601,-0.157777089,0.085130036,-0.316110339,0.601217639,-1.081978401,-1
6,MODEL1,PARMS,RB4_5,0.876265805,11.4851776,-0.079490114,-0.264231085,1.31232597,-0.294834194,1.297557032,-2.550221141,-1
7,MODEL1,PARMS,RB4_5,0.93093263,1.030778788,-0.123213196,0.132919973,-0.018874178,0.34481422,-0.953656324,1.565922322,-1
8,MODEL1,PARMS,RB4_5,0.911822292,5.224426437,-0.126974456,0.346880814,-1.3624815,0.088000808,-0.873219319,2.220536569,-1
9,MODEL1,PARMS,RB4_5,0.828307226,10.88725788,0.28019458,-0.945329299,3.15576072,-0.364676037,1.063825135,-2.159010709,-1
10,MODEL1,PARMS,RB4_5,0.816131705,-0.707878238,0.131884704,-0.490384477,1.694064766,0.387265376,-1.524841507,3.427938829,-1
11,MODEL1,PARMS,RB4_5,0.835513592,1.908877697,0.162538237,-0.639515408,2.584431133,0.215231714,-1.413269348,3.361020817,-1
12,MODEL1,PARMS,RB4_5,0.965825667,0.309949116,0.002260077,-0.308693532,1.012339406,0.360987105,-1.02362094,2.171702731,-1
13,MODEL1,PARMS,RB4_5,0.882152459,1.897615954,-0.064795963,-0.326868407,2.221100848,0.289644367,-1.807632172,4.554590041,-1
14,MODEL1,PARMS,RB4_5,0.784156736,-5.566977303,-0.147228924,-0.027813057,0.283705161,0.764824898,-2.949915692,6.350638205,-1
15,MODEL1,PARMS,RB4_5,0.803991441,3.697988005,0.075011531,-0.357973707,1.115005065,0.126503766,-0.177402011,0.221899801,-1
16,MODEL1,PARMS,RB4_5,0.843708218,2.029617573,0.086128857,-0.249515566,0.831758996,0.205956493,0.007336509,0.016550075,-1
17,MODEL1,PARMS,RB4_5,1.004381594,17.33032477,-0.00360216,-0.095316485,-0.225325074,-0.683277468,1.742326414,-2.768931399,-1
18,MODEL1,PARMS,RB4_5,0.842884859,9.127825651,0.063013973,-0.307482094,1.193435007,-0.209720541,0.839941593,-1.614562108,-1
19,MODEL1,PARMS,RB4_5,0.902047944,10.42058063,0.102828271,-0.637502959,2.019213268,-0.272400877,0.073978906,0.233617461,-1
20,MODEL1,PARMS,RB4_5,0.839212433,4.883267611,0.036650058,-0.16849041,0.704341382,0.049646389,0.280861832,-0.708816043,-1
21,MODEL1,PARMS,RB4_5,0.835724653,11.04059804,-0.044836133,-0.086733144,0.193019737,-0.281148869,0.226118323,0.285906342,-1
22,MODEL1,PARMS,RB4_5,0.845036685,3.182342545,0.273857162,-0.720527699,2.761409581,0.089078471,0.144765916,-0.344544139,-1
23,MODEL1,PARMS,RB4_5,0.937738825,4.258715683,0.108448257,-0.338776452,0.875984945,0.082927371,0.106480585,-0.617879325,-1
24,MODEL1,PARMS,RB4_5,0.92419186,7.615864761,0.176977004,-0.97129728,4.020327343,-0.126374128,0.125188317,0.135913761,-1
25,MODEL1,PARMS,RB4_5,0.824024631,3.771314772,0.116491698,-0.708505848,2.429581585,0.122212622,-0.31361601,0.463469173,-1
26,MODEL1,PARMS,RB4_5,0.807721943,11.19374417,-0.092837834,-0.157406988,0.536580856,-0.268915219,0.677393857,-1.339040692,-1
27,MODEL1,PARMS,RB4_5,0.83330755,6.093953533,-0.029187627,-0.323016812,1.314548876,0.029712819,-0.958195535,2.28128516,-1
28,MODEL1,PARMS,RB4_5,0.936285456,7.380439328,0.121794659,-0.464498214,0.752119141,-0.101843705,0.062754629,-0.153344061,-1
29,MODEL1,PARMS,RB4_5,0.813024915,13.26801948,0.122417492,-0.740734506,2.799557063,-0.452956453,1.14468554,-2.503034588,-1
30,MODEL1,PARMS,RB4_5,0.93840088,8.470386712,0.000450906,-0.321704661,0.725807335,-0.142788872,0.906624898,-2.098597239,-1
31,MODEL1,PARMS,RB4_5,0.885158249,2.602574793,-0.018675295,0.193940518,-1.482155355,0.208202898,-0.167286885,-0.161382726,-1
32,MODEL1,PARMS,RB4_5,0.836711248,7.036238325,0.212496818,-0.672440142,2.473200466,-0.118321665,0.555295328,-0.957006638,-1
33,MODEL1,PARMS,RB4_5,0.887800464,11.39854974,0.07568718,-0.681400446,2.302879598,-0.327376388,1.425042284,-3.866081597,-1
34,MODEL1,PARMS,RB4_5,0.933572941,4.639168442,-0.028338866,-0.209647512,0.857353754,0.107983025,-0.848374176,1.426121354,-1
35,MODEL1,PARMS,RB4_5,0.880947617,-0.947613784,0.122285313,-0.396405698,1.193323374,0.393135942,-1.789592266,4.02912748,-1
36,MODEL1,PARMS,RB4_5,0.944661606,5.698845537,0.427387964,-1.216511983,3.910721866,-0.084547545,-0.069130045,0.465531667,-1
37,MODEL1,PARMS,RB4_5,0.872947816,17.77708877,-0.038505408,-0.061268121,-0.297670418,-0.702734838,2.420159417,-4.690741114,-1
38,MODEL1,PARMS,RB4_5,0.850237486,6.655003792,-0.039298741,-0.189030539,0.813960771,-0.020313132,-0.052627534,-0.012921494,-1
39,MODEL1,PARMS,RB4_5,0.827435261,7.152717445,0.109599177,-0.585720936,1.809814531,-0.074757348,-0.163206617,0.311606302,-1
40,MODEL1,PARMS,RB4_5,0.909760198,10.24264164,0.084235354,-0.249356322,0.571055199,-0.285015889,0.92699107,-1.84412844,-1
41,MODEL1,PARMS,RB4_5,0.888984626,3.274825838,-0.186189009,0.193078425,-0.610253115,0.231035242,-0.88743424,1.862457771,-1
42,MODEL1,PARMS,RB4_5,0.836463348,-0.156154553,0.128955898,-0.738847145,2.588095291,0.362809695,-2.389710329,5.727572142,-1
43,MODEL1,PARMS,RB4_5,0.800179198,5.133510205,-0.17518797,0.308492834,-0.754311806,0.106464556,-1.000401795,2.490715365,-1
44,MODEL1,PARMS,RB4_5,0.963466861,-1.173965808,0.013328447,-0.392658609,1.861104437,0.456706756,-1.431667782,2.858219745,-1
45,MODEL1,PARMS,RB4_5,0.838008254,4.726216144,0.003707288,-0.16469792,0.832426104,0.085499705,-0.831014962,2.133348403,-1
46,MODEL1,PARMS,RB4_5,0.967910873,5.552381081,-0.173521469,0.211032234,-0.6425485,0.087603521,-0.902702483,2.130889729,-1
47,MODEL1,PARMS,RB4_5,0.924839149,9.64594509,0.170422796,-0.380633101,0.831000323,-0.263340655,0.990990711,-2.438018263,-1
48,MODEL1,PARMS,RB4_5,0.821299473,6.264346494,0.067834854,-0.145677649,-0.695473439,-0.022936961,0.14641655,-0.409386353,-1
49,MODEL1,PARMS,RB4_5,0.832461853,4.59650489,0.100518095,-0.575184603,1.652555056,0.067049447,-0.155606284,0.35607592,-1
50,MODEL1,PARMS,RB4_5,0.857214365,10.45334484,-0.125203192,0.0612418,-0.58169231,-0.218390931,-0.149981403,0.894282931,-1
51,MODEL1,PARMS,RB4_5,0.903947453,-0.3540556,-0.113811492,0.151191977,-0.513160615,0.422663383,-1.709507493,3.870603964,-1
52,MODEL1,PARMS,RB4_5,0.884010382,11.12493854,-0.087260269,0.221011732,-1.382270163,-0.28555529,0.7864712,-1.111364571,-1
53,MODEL1,PARMS,RB4_5,0.856191765,-2.085778718,0.054156115,-0.476059363,2.016020148,0.499247023,-1.88566654,3.972526338,-1
54,MODEL1,PARMS,RB4_5,0.873760164,9.013956924,0.062046007,-0.422553028,1.210477525,-0.179215667,0.318484688,-0.758059819,-1
55,MODEL1,PARMS,RB4_5,0.990806726,15.82817955,-0.233878077,0.494359594,-2.882567207,-0.51907477,1.492597003,-2.94475176,-1
56,MODEL1,PARMS,RB4_5,0.847457747,4.829113991,-0.097533863,-0.102618025,0.465729176,0.12087407,-1.297832889,3.425722758,-1
57,MODEL1,PARMS,RB4_5,0.919504472,6.689541156,0.044522175,-0.125391453,0.201318995,-0.062066383,0.278679583,-0.560460046,-1
58,MODEL1,PARMS,RB4_5,0.939086051,12.84269174,-0.133474701,0.352103142,-1.522271392,-0.384845877,1.945283598,-4.3166021,-1
59,MODEL1,PARMS,RB4_5,0.9183823,6.581826784,-0.023476438,0.049967264,-0.17558575,-0.023620554,-0.763705958,1.83436722,-1
60,MODEL1,PARMS,RB4_5,0.835592335,-5.655707406,-0.064025251,0.332758118,-1.71375627,0.732666294,-3.068898014,6.594321334,-1
61,MODEL1,PARMS,RB4_5,0.967681659,2.235619564,-0.105986023,0.328329005,-1.720706359,0.260962521,-0.904944969,1.720558291,-1
62,MODEL1,PARMS,RB4_5,0.829951802,9.748412327,0.072770531,-0.571831964,2.544099461,-0.241335677,0.187431699,0.28018316,-1
63,MODEL1,PARMS,RB4_5,0.822180318,15.76678604,-0.079810967,0.070927041,-0.973830477,-0.558599695,1.560926552,-3.191821217,-1
64,MODEL1,PARMS,RB4_5,0.832618215,0.677979085,-0.008215309,-0.131935892,0.116587344,0.336755109,-1.231427129,2.53022617,-1
65,MODEL1,PARMS,RB4_5,0.812077023,3.923475487,-0.07379464,-0.010551609,0.067549022,0.156734215,-0.476333197,0.806113313,-1
66,MODEL1,PARMS,RB4_5,0.909330771,13.16202169,-0.016473447,-0.0804423,-0.561840592,-0.424035647,1.056300704,-1.811107532,-1
67,MODEL1,PARMS,RB4_5,0.851846599,10.92835632,0.003873015,-0.066294602,-0.014291933,-0.302492446,1.726160204,-4.180170471,-1
68,MODEL1,PARMS,RB4_5,0.777899316,2.957412714,0.159546277,-0.760772938,3.125266573,0.158333013,-0.877621773,2.054768307,-1
69,MODEL1,PARMS,RB4_5,0.838023682,-2.33998523,0.203894252,-0.486746935,1.235008101,0.453247122,-1.638125909,3.657214357,-1
70,MODEL1,PARMS,RB4_5,0.881695018,5.358932414,0.031731077,-0.343349991,1.669944215,0.03549557,-0.605737648,1.933367472,-1
71,MODEL1,PARMS,RB4_5,0.805603624,3.379781785,0.02970459,-0.196683512,0.144808585,0.163096061,-0.56079621,0.963768237,-1
72,MODEL1,PARMS,RB4_5,0.905303443,7.714301812,-0.127236674,0.352092624,-1.522114236,-0.077837589,0.449938575,-0.937138238,-1
73,MODEL1,PARMS,RB4_5,0.916796153,16.41167806,0.164585972,-0.482938449,1.167044277,-0.680079023,2.307716771,-4.274987297,-1
74,MODEL1,PARMS,RB4_5,0.888778524,13.16630586,-0.049635463,0.249718327,-1.172404151,-0.432986959,1.363429131,-2.832080775,-1
75,MODEL1,PARMS,RB4_5,0.872798843,15.63405167,-0.001612537,-0.109627616,0.583259202,-0.579952899,2.127913028,-4.512554295,-1
76,MODEL1,PARMS,RB4_5,0.879121934,5.557103951,-0.062650708,0.146889391,-0.53357671,0.042837155,-0.450294892,1.141339551,-1
77,MODEL1,PARMS,RB4_5,0.835936485,14.67291778,-0.015829881,-0.043419582,-0.094135205,-0.526731983,1.756199036,-3.440950316,-1
78,MODEL1,PARMS,RB4_5,0.826347445,5.909631722,-0.204088106,0.140738062,-0.4029952,0.07385031,0.124201504,-0.542738442,-1
79,MODEL1,PARMS,RB4_5,0.928098562,2.34511016,-0.017194144,-0.327578687,1.380653567,0.241331385,-0.637110822,1.001218862,-1
80,MODEL1,PARMS,RB4_5,0.845070445,6.575016686,0.07039265,-0.537567326,1.801374207,-0.03239327,0.094903084,-0.135075075,-1
81,MODEL1,PARMS,RB4_5,0.839857395,11.49312662,-0.179356017,0.291866815,-1.175907942,-0.280746273,0.913706357,-1.652317381,-1
82,MODEL1,PARMS,RB4_5,0.813222022,0.592980447,0.341780914,-1.061006328,3.830498829,0.252369583,-1.412739457,3.73122738,-1
83,MODEL1,PARMS,RB4_5,0.928463378,-0.64077872,0.063779274,-0.394071182,1.020458423,0.408901948,-1.532677245,2.873590454,-1
84,MODEL1,PARMS,RB4_5,0.863150537,8.86743314,-0.110964884,-0.3782541,1.906681102,-0.120248275,0.455017796,-0.740196484,-1
85,MODEL1,PARMS,RB4_5,0.989571965,1.582155283,0.027306557,0.019553742,-0.496123171,0.26854315,-1.235998217,2.58532472,-1
86,MODEL1,PARMS,RB4_5,0.918394485,9.182419398,-0.162231346,0.305606845,-1.339295638,-0.139559382,-0.516003382,1.939095075,-1
87,MODEL1,PARMS,RB4_5,0.930505594,3.451909231,0.221739505,-0.818112828,2.832601281,0.096107044,-0.425126168,1.472716209,-1
88,MODEL1,PARMS,RB4_5,0.888961894,7.236012537,-0.012655529,-0.279905125,1.469299527,-0.063304151,0.123826982,-0.15667557,-1
89,MODEL1,PARMS,RB4_5,0.745456653,-3.007962826,-0.0506508,-0.088992808,0.301895488,0.561363562,-1.721013698,3.597629975,-1
90,MODEL1,PARMS,RB4_5,0.860917738,2.762845378,0.020729784,-0.67157689,3.0959303,0.211493326,-0.809683866,1.653924003,-1
91,MODEL1,PARMS,RB4_5,0.819765187,2.773381576,0.099304175,-0.498553033,1.913047663,0.186273601,-1.41854267,3.750501542,-1
92,MODEL1,PARMS,RB4_5,0.917710098,-6.406774203,0.119334732,-0.665435993,2.285592175,0.741640066,-2.42023516,4.997110917,-1
93,MODEL1,PARMS,RB4_5,0.866924457,4.472306691,0.018886867,-0.42056351,1.872648899,0.100943531,-0.752800114,2.142622141,-1
94,MODEL1,PARMS,RB4_5,0.8656987,9.127404254,0.243491479,-0.930282447,3.552187154,-0.244327999,0.520793135,-0.702802327,-1
95,MODEL1,PARMS,RB4_5,0.891731223,10.98861623,0.06022987,-0.407536146,0.957301393,-0.29564446,0.609859317,-0.882441476,-1
96,MODEL1,PARMS,RB4_5,0.956887414,12.18670339,0.160520725,-0.716615627,2.440915227,-0.397301306,0.635482007,-1.141249162,-1
97,MODEL1,PARMS,RB4_5,0.851613015,9.965115206,0.185683714,-0.787921834,2.65761879,-0.28908321,1.166474867,-2.396525889,-1
98,MODEL1,PARMS,RB4_5,0.89032964,2.378636647,0.0176313,-0.12287446,0.319555374,0.2228186,-0.977979501,2.478348059,-1
99,MODEL1,PARMS,RB4_5,0.904578796,2.688125454,0.077237373,-0.588107562,2.266738059,0.203213544,-0.930494403,1.918346161,-1
100,MODEL1,PARMS,RB4_5,0.835203315,5.759758847,-0.169454711,0.09265279,0.162931113,0.081519926,-1.254759324,3.160517805,-1
101,MODEL1,PARMS,RB4_5,0.767169771,1.92368033,0.003191978,-0.323240708,1.310963369,0.260338306,-1.411661958,3.20978789,-1
102,MODEL1,PARMS,RB4_5,0.965611839,17.00466713,-0.08639934,0.191823694,-2.009904025,-0.650468843,3.224141519,-7.086951176,-1
103,MODEL1,PARMS,RB4_5,0.87703105,10.3092749,0.00981894,-0.230851518,0.83213732,-0.26163773,1.134754319,-2.598093508,-1
104,MODEL1,PARMS,RB4_5,0.908909701,-0.784064109,-0.027617015,-0.281802652,0.733071433,0.443526525,-2.073154233,4.738341402,-1
105,MODEL1,PARMS,RB4_5,0.927604591,1.17670111,0.003410633,-0.487789805,2.263105944,0.30661208,-1.541432819,3.816881757,-1
106,MODEL1,PARMS,RB4_5,1.018897136,-6.725646496,-0.043238322,0.479163698,-2.70279343,0.768274501,-1.636797238,2.981802501,-1
107,MODEL1,PARMS,RB4_5,0.767869699,1.706206051,-0.02488223,-0.257707847,1.178087874,0.272984244,-0.554637898,0.813686364,-1
108,MODEL1,PARMS,RB4_5,0.821833494,11.07983011,-0.18563177,0.238249833,-0.79581634,-0.255555717,0.919681843,-1.902938831,-1
109,MODEL1,PARMS,RB4_5,0.878473965,0.295287761,-0.135354295,0.054256637,-0.059228149,0.394100315,-1.826714349,4.08585578,-1
110,MODEL1,PARMS,RB4_5,0.904274332,6.171983206,-0.135429596,-0.107283897,0.374508714,0.041146812,-0.846195868,2.141278968,-1
111,MODEL1,PARMS,RB4_5,0.836630145,9.895850374,-0.054331066,-0.190358596,0.279690379,-0.211607098,0.7016829,-1.301109503,-1
