SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,BronInt
1,MODEL1,PARMS,BronInt,1.140835002,-0.044393109,0.165684229,-0.064102864,0.308925069,0.541004252,-2.064104663,5.211944122,-1
2,MODEL1,PARMS,BronInt,1.233172879,5.816880104,0.028546553,0.130053462,-1.05801107,0.212682123,0.206021164,-0.406712171,-1
3,MODEL1,PARMS,BronInt,1.252181966,1.88425788,0.171340933,-0.513323797,2.127598819,0.439092129,-2.241895421,5.469429258,-1
4,MODEL1,PARMS,BronInt,1.237953413,5.492747318,0.068299406,-0.151862211,0.783453952,0.227016677,0.966486238,-2.579055281,-1
5,MODEL1,PARMS,BronInt,1.324797506,-5.375994407,0.44360257,-0.994098155,3.282129448,0.803987087,-2.283858129,3.952675995,-1
6,MODEL1,PARMS,BronInt,1.233596336,0.562269764,-0.018630779,-0.131066519,0.36051683,0.579698852,-0.939616075,1.975411491,-1
7,MODEL1,PARMS,BronInt,1.168604197,2.30770424,0.163382989,0.029234254,-0.688381461,0.376966603,0.576593457,-1.77850016,-1
8,MODEL1,PARMS,BronInt,1.231630033,9.232257959,0.023810219,0.114394943,-0.790541181,0.015433705,0.639265572,-0.763050979,-1
9,MODEL1,PARMS,BronInt,1.307968747,9.45205408,0.264321209,-0.581074501,1.550995659,-0.063480506,1.333559346,-3.088997522,-1
10,MODEL1,PARMS,BronInt,1.348177801,16.86784744,0.098128096,-0.011166469,-0.074640246,-0.458133751,1.368497448,-2.354273009,-1
11,MODEL1,PARMS,BronInt,1.217906765,1.669713878,0.455132151,-1.25528071,4.5301016,0.367236994,-1.013947965,2.386976124,-1
12,MODEL1,PARMS,BronInt,1.256913366,3.541097038,0.192012218,-0.295762999,0.631061138,0.336840228,-0.967149929,2.147142636,-1
13,MODEL1,PARMS,BronInt,1.427119164,-14.17999703,0.205575809,-0.483765739,2.047522096,1.38757554,-3.707694362,7.87631297,-1
14,MODEL1,PARMS,BronInt,1.198159859,6.859004977,0.151768507,0.029838676,-0.082553203,0.110244464,-0.349075299,1.260809872,-1
15,MODEL1,PARMS,BronInt,1.362070934,2.657129149,0.053896092,-0.22977239,1.177399942,0.405753487,0.057691758,-0.868675833,-1
16,MODEL1,PARMS,BronInt,1.201261911,25.13777626,0.527954051,-0.93217319,3.128696574,-1.098855002,3.669833296,-6.570555341,-1
17,MODEL1,PARMS,BronInt,1.272034027,9.621932363,-0.136411582,0.240571962,-0.910055847,0.053210394,0.217358973,-0.16585328,-1
18,MODEL1,PARMS,BronInt,1.28997958,-0.030130752,0.160549403,-0.1333635,0.549218985,0.530694372,-0.652191238,0.706587846,-1
19,MODEL1,PARMS,BronInt,1.320390461,3.893494248,0.400871883,-0.775453888,1.694077758,0.224106576,0.364887131,-0.807778321,-1
20,MODEL1,PARMS,BronInt,1.155235987,-14.69294516,0.43156949,-0.826607221,2.741311579,1.352781622,-2.614358782,4.759304095,-1
21,MODEL1,PARMS,BronInt,1.264466579,-0.980614649,0.232421917,-0.456296825,1.565630618,0.586596303,-1.58471742,3.217138719,-1
22,MODEL1,PARMS,BronInt,1.191059286,-13.14592351,0.433892304,-0.842038503,2.626448146,1.2690699,-3.797702513,8.426661542,-1
23,MODEL1,PARMS,BronInt,1.389223783,-9.525107614,0.185381909,-0.27175932,1.540801893,1.125411824,-3.308901689,6.674985664,-1
24,MODEL1,PARMS,BronInt,1.202073607,-4.018421082,0.095278594,-0.721546317,2.700660533,0.841992689,-2.547195063,5.395277168,-1
25,MODEL1,PARMS,BronInt,1.220922144,-2.635690467,-0.068374986,-0.12074005,0.416960041,0.793497302,-2.038826534,3.647290738,-1
26,MODEL1,PARMS,BronInt,1.211744238,6.293883154,-0.002390039,0.262399324,-1.627368471,0.200090239,1.227728094,-3.896815271,-1
27,MODEL1,PARMS,BronInt,1.323214308,-13.10632479,0.255512643,-0.958194848,3.365733804,1.316972135,-3.163271371,6.014745453,-1
28,MODEL1,PARMS,BronInt,1.300138486,18.01548104,0.054756028,0.150450719,-1.259986385,-0.531406629,3.015942665,-7.195687516,-1
29,MODEL1,PARMS,BronInt,1.261781879,17.2595567,0.199819505,-0.755225391,2.47570108,-0.497745408,2.131883581,-4.992299659,-1
30,MODEL1,PARMS,BronInt,1.198729826,20.59764561,0.249903129,-0.618354631,1.346918032,-0.73021011,3.299702467,-6.469983255,-1
31,MODEL1,PARMS,BronInt,1.280311363,3.708229482,0.172584234,-0.268685002,0.647923737,0.299717124,1.159961544,-4.096225053,-1
32,MODEL1,PARMS,BronInt,1.168556389,1.841733655,0.3097215,-0.373352148,1.104574363,0.356882841,0.513716033,-1.070341468,-1
33,MODEL1,PARMS,BronInt,1.32115854,0.563290784,0.185878181,-0.975773523,3.56163766,0.509248328,0.865651583,-4.082301194,-1
34,MODEL1,PARMS,BronInt,1.300208721,18.34404629,0.103386153,-0.205857793,1.08719512,-0.568908719,2.488022244,-4.751587485,-1
35,MODEL1,PARMS,BronInt,1.259903021,2.4898793,0.104479456,0.347823347,-1.603329252,0.393284839,-0.905163868,1.851402716,-1
36,MODEL1,PARMS,BronInt,1.239019164,-2.866934597,0.237254014,-0.515169275,2.066995066,0.690545806,-0.315452104,0.21518262,-1
37,MODEL1,PARMS,BronInt,1.151015741,9.022425712,0.382140793,-0.562554746,1.254452905,-0.069693963,1.013124564,-2.529473419,-1
38,MODEL1,PARMS,BronInt,1.319124983,22.21491376,0.044581081,0.035290851,0.35407316,-0.777533581,3.096798875,-6.06566187,-1
39,MODEL1,PARMS,BronInt,1.210236104,3.182416756,0.157065142,-0.304068636,0.737940668,0.35118075,-0.051697588,0.192231059,-1
40,MODEL1,PARMS,BronInt,1.219382783,6.502483047,0.277924732,-0.417802092,1.901107495,0.107457859,0.079983821,-0.386457852,-1
41,MODEL1,PARMS,BronInt,1.159805921,14.44627522,-0.10421966,0.272866645,-1.160017145,-0.260147212,1.269841393,-2.706809533,-1
42,MODEL1,PARMS,BronInt,1.191077752,3.550216446,0.207036861,-0.383618022,1.789464905,0.315818162,-1.503058574,4.063989458,-1
43,MODEL1,PARMS,BronInt,1.189306282,10.46997713,-0.080536596,0.184000463,-0.22768665,-0.030691521,0.543559304,-1.17682271,-1
44,MODEL1,PARMS,BronInt,1.22341344,-17.70498325,0.212547467,-0.180091824,0.927236093,1.591028152,-4.055960458,8.353253968,-1
45,MODEL1,PARMS,BronInt,1.323089188,-11.39864546,0.291621111,-0.889441266,3.284843025,1.193893864,-2.670268313,5.236138931,-1
46,MODEL1,PARMS,BronInt,1.24892856,5.365098123,0.071773196,0.353764337,-1.748143993,0.224427269,-0.578207596,1.842104863,-1
47,MODEL1,PARMS,BronInt,1.214552014,12.33806371,0.290201599,-0.348487107,0.674461261,-0.240364577,0.571155257,-0.36107508,-1
48,MODEL1,PARMS,BronInt,1.300166698,-1.276480422,0.404839194,-0.722952284,1.677252904,0.540953453,0.349192966,-1.84316772,-1
49,MODEL1,PARMS,BronInt,1.261987699,13.8737701,0.119558141,-0.333293555,0.220566746,-0.270420498,1.862293642,-4.795491024,-1
50,MODEL1,PARMS,BronInt,1.225186109,-0.199979123,0.058792743,0.17768867,-0.321310261,0.570406366,-1.245661304,2.759552136,-1
51,MODEL1,PARMS,BronInt,1.273878935,10.82590319,0.207705151,-0.104592177,-0.419811468,-0.141331912,0.200282404,0.201718601,-1
52,MODEL1,PARMS,BronInt,1.299326594,6.012755001,0.11034114,-0.053405446,-0.555267974,0.200954176,-1.521371981,4.338972013,-1
53,MODEL1,PARMS,BronInt,1.239187201,14.10394017,0.458500783,-0.894748963,3.485934061,-0.402885061,2.1311788,-4.187206227,-1
54,MODEL1,PARMS,BronInt,1.299309347,1.416241497,0.395995086,-0.547378912,0.750184935,0.381931108,0.405282124,-1.780828835,-1
55,MODEL1,PARMS,BronInt,1.155658684,20.32256741,-0.076982676,0.387360953,-3.225911434,-0.62919753,3.356900737,-7.416147308,-1
56,MODEL1,PARMS,BronInt,1.2693099,-10.5102427,-0.154279997,0.565938495,-2.089502604,1.252981781,-2.001229979,3.100946249,-1
57,MODEL1,PARMS,BronInt,1.187347254,2.334991226,0.050137022,-0.234313841,0.882291524,0.441681112,-0.908207658,1.428030882,-1
58,MODEL1,PARMS,BronInt,1.249002152,0.096237332,0.177637917,-0.015921365,-0.750334839,0.508589301,0.638203662,-1.974219264,-1
59,MODEL1,PARMS,BronInt,1.174490504,-3.930473421,0.047713913,0.151278986,-0.794876536,0.810111323,-1.392855485,2.359037908,-1
60,MODEL1,PARMS,BronInt,1.195546295,-1.390550968,0.343470906,-0.70259431,2.242464776,0.577459003,-1.009798506,1.752395983,-1
61,MODEL1,PARMS,BronInt,1.353253887,-6.807894433,0.156146256,-0.34270865,2.327803889,0.951547048,-1.883025622,2.890156085,-1
62,MODEL1,PARMS,BronInt,1.276044635,-17.79565757,0.052737934,-0.141105676,0.607914907,1.640831045,-4.191723762,8.510945545,-1
63,MODEL1,PARMS,BronInt,1.32669309,19.68789449,0.2633831,-0.313156165,0.106641792,-0.695067135,3.711435993,-8.323185024,-1
64,MODEL1,PARMS,BronInt,1.131094177,-1.795429884,0.02314674,-0.02764741,0.474468839,0.707347611,-2.476561035,5.263185818,-1
65,MODEL1,PARMS,BronInt,1.2852328,-0.426234165,0.07326643,-0.155996433,0.720763593,0.612571954,-2.11855981,4.41597962,-1
66,MODEL1,PARMS,BronInt,1.285047503,-2.571224468,0.145893768,0.125834603,-1.748762225,0.708474081,-2.302201314,4.975254327,-1
67,MODEL1,PARMS,BronInt,1.229150034,-0.903429741,-0.023232145,0.173918658,-0.698286729,0.648261564,-1.106444229,2.208881647,-1
68,MODEL1,PARMS,BronInt,1.250353719,-1.541473851,0.442829046,-0.952433824,3.721987524,0.546065622,-0.077864962,-0.26805166,-1
69,MODEL1,PARMS,BronInt,1.133779518,-6.631104374,0.350797313,-0.933073336,3.673374312,0.890900506,-1.853857682,3.558279312,-1
70,MODEL1,PARMS,BronInt,1.095923304,-3.865066315,0.315730513,-0.463524757,1.94228864,0.721623468,-2.156546275,5.001374487,-1
71,MODEL1,PARMS,BronInt,1.266462151,12.54171699,0.345385052,-0.826055603,2.193258513,-0.259585536,1.615851071,-3.760125844,-1
72,MODEL1,PARMS,BronInt,1.256317083,-6.968218877,-0.171156173,0.70963854,-2.853358369,1.071659746,-3.253016559,6.671831041,-1
73,MODEL1,PARMS,BronInt,1.180077701,6.758889662,0.335281685,-1.004251301,3.625843778,0.079891318,2.155907678,-5.910617315,-1
74,MODEL1,PARMS,BronInt,1.483523198,-9.998112693,0.054119771,0.37844238,-1.821535598,1.162544947,-3.673281769,8.076824131,-1
75,MODEL1,PARMS,BronInt,1.321813753,5.757439703,0.381129039,-0.843158855,2.155077337,0.139660077,0.343407153,-1.082625469,-1
76,MODEL1,PARMS,BronInt,1.234674419,-8.015127191,0.002119005,0.066298756,0.142472151,1.080037042,-3.041822214,5.964418069,-1
77,MODEL1,PARMS,BronInt,1.294690362,3.335627342,0.120876536,-0.067132016,-0.551545133,0.35259582,-0.384880861,0.649142208,-1
78,MODEL1,PARMS,BronInt,1.287062238,12.90795682,0.109496843,-0.259151586,0.458950656,-0.205159205,-0.277621219,1.689584872,-1
79,MODEL1,PARMS,BronInt,1.26648189,30.15065537,0.146140622,-0.284897257,1.188675898,-1.285760065,4.882515077,-9.690670832,-1
80,MODEL1,PARMS,BronInt,1.156435907,1.68207296,0.363216995,-0.962943868,2.518707658,0.41592286,-1.350166783,2.722004689,-1
81,MODEL1,PARMS,BronInt,1.200732652,-4.924790037,-0.093706926,0.163963556,-0.511477918,0.905802504,-1.188779897,1.895199875,-1
82,MODEL1,PARMS,BronInt,1.249629917,-29.41792228,0.660806112,-1.90528044,7.617031878,2.172139005,-4.688604468,9.269050269,-1
83,MODEL1,PARMS,BronInt,1.378056959,-7.246802224,0.292412313,-0.606051824,1.993355593,0.974559779,-3.447572067,7.544628995,-1
84,MODEL1,PARMS,BronInt,1.301616005,7.286776696,0.034296258,-0.375015516,1.978411922,0.141062158,0.668294106,-2.047807268,-1
85,MODEL1,PARMS,BronInt,1.227633481,-12.30338032,-0.089858176,0.332551246,-1.706290437,1.371739446,-4.020223477,8.260060003,-1
86,MODEL1,PARMS,BronInt,1.327430318,4.054922193,0.052203911,0.295208948,-1.069617946,0.304371187,-0.641046664,1.535785858,-1
87,MODEL1,PARMS,BronInt,1.312744167,-15.71602398,0.287367623,-0.449887638,1.923815058,1.461864097,-4.34751454,9.287637491,-1
88,MODEL1,PARMS,BronInt,1.281911679,-8.257831799,0.116559409,-0.234523169,1.124169166,1.053379812,-2.223019226,4.106705935,-1
89,MODEL1,PARMS,BronInt,1.136840806,-5.364496347,0.502060037,-1.246310175,4.41558111,0.766388698,-0.447374225,-0.129871691,-1
90,MODEL1,PARMS,BronInt,1.256663623,-0.968275235,0.296089661,-0.853671376,3.850945666,0.569128428,-0.983601485,1.556314057,-1
91,MODEL1,PARMS,BronInt,1.189376019,-0.246194082,0.166013397,0.114666243,-1.251050023,0.535067486,-0.628442571,1.481180041,-1
92,MODEL1,PARMS,BronInt,1.170284132,3.701718228,0.300437478,-0.799247361,2.210435207,0.284786724,0.225118858,-0.699787886,-1
93,MODEL1,PARMS,BronInt,1.242239364,13.20665754,0.316230225,-1.153915222,4.163279835,-0.282769448,1.098345385,-1.82629021,-1
94,MODEL1,PARMS,BronInt,1.274927306,4.982177983,0.156232333,-0.233692892,0.159505864,0.253232166,0.097492036,-0.333850078,-1
95,MODEL1,PARMS,BronInt,1.356640569,4.044964988,0.167430378,-0.243720044,-0.274912755,0.31872259,-1.753252213,4.598141381,-1
96,MODEL1,PARMS,BronInt,1.472266799,-18.60365902,0.34358771,-1.020417381,3.361853769,1.644521996,-3.976032589,7.20804363,-1
97,MODEL1,PARMS,BronInt,1.241376734,4.37580104,0.340178561,-0.929460676,3.633628578,0.235784898,0.480863157,-1.806435589,-1
98,MODEL1,PARMS,BronInt,1.215314653,-9.009247444,0.37217005,-0.524337993,1.100697759,1.038666835,-2.212390397,4.01642346,-1
99,MODEL1,PARMS,BronInt,1.228774041,5.198395495,0.158545333,-0.367485574,1.327108454,0.232888658,0.586247811,-2.113139089,-1
100,MODEL1,PARMS,BronInt,1.184078562,6.966026769,0.053884849,0.240964734,-1.114626348,0.144233961,0.15490675,0.091033479,-1
101,MODEL1,PARMS,BronInt,1.180742538,1.430996479,0.194614791,-0.206603461,0.184138914,0.446101297,-0.882818883,1.872914755,-1
102,MODEL1,PARMS,BronInt,1.21324281,15.60553234,0.030142337,0.284017851,-2.240617853,-0.37893055,2.897189379,-6.456605151,-1
103,MODEL1,PARMS,BronInt,1.243965971,-7.497326994,0.289848641,-0.760031536,2.344841002,0.976326019,-3.273947396,7.104113513,-1
104,MODEL1,PARMS,BronInt,1.294747042,1.150184959,0.476605872,-1.468186613,5.763033422,0.39757231,-0.246309435,0.398627239,-1
105,MODEL1,PARMS,BronInt,1.221721113,11.92093359,0.016261626,-0.245156812,0.894265228,-0.124951775,0.080508239,0.585797898,-1
106,MODEL1,PARMS,BronInt,1.197011945,7.73387351,0.081338237,0.207889142,-1.194219846,0.080007164,1.002750939,-2.318725707,-1
107,MODEL1,PARMS,BronInt,1.217360003,-5.01936125,0.138672867,-0.172330313,0.091069369,0.861531876,-2.936433386,6.648119559,-1
108,MODEL1,PARMS,BronInt,1.17749575,5.172312635,-0.074504017,0.288960655,-0.856759593,0.303407347,-0.251653369,0.188987319,-1
109,MODEL1,PARMS,BronInt,1.21735765,-13.7075402,0.188375558,-0.303783723,0.671551037,1.355890379,-2.668821882,4.552618196,-1
110,MODEL1,PARMS,BronInt,1.165677471,14.22659625,0.188778211,-0.479350107,1.88398745,-0.33806576,1.622211015,-3.027721848,-1
111,MODEL1,PARMS,BronInt,1.223830978,-4.755544387,0.088660003,-0.105349105,-0.330869047,0.859820355,-1.749434393,2.954063402,-1
112,MODEL1,PARMS,BronInt,1.262203764,13.947272,0.316886013,-0.295999785,0.637731474,-0.375462979,3.131860315,-7.129408613,-1
113,MODEL1,PARMS,BronInt,1.30145691,-10.74981086,0.161972782,-0.177044558,0.530123693,1.168383846,-1.797242196,3.150874028,-1
114,MODEL1,PARMS,BronInt,1.313463994,-9.289816217,0.047977337,-0.350930426,1.513214832,1.119796331,-0.984132367,0.624301666,-1
115,MODEL1,PARMS,BronInt,1.280933607,-6.102533801,-0.039833683,0.211121382,-1.141840634,0.959386858,-1.684073685,3.394459341,-1
116,MODEL1,PARMS,BronInt,1.2740103,3.35258951,0.387664294,-0.884066971,3.413689879,0.249528781,1.26812446,-3.266426323,-1
117,MODEL1,PARMS,BronInt,1.362360681,-13.9574425,0.585104683,-0.982026314,2.361636652,1.24404918,-1.765093787,2.604480376,-1
118,MODEL1,PARMS,BronInt,1.307043509,5.541825272,-0.054264623,0.132168652,-1.357759022,0.266286151,0.432634969,-1.380509162,-1
119,MODEL1,PARMS,BronInt,1.201683832,5.903757792,0.198948751,-0.63153345,2.698325605,0.172130249,0.039049498,-0.110287836,-1
120,MODEL1,PARMS,BronInt,1.158353219,10.80352666,0.35939188,-1.193138775,4.16008119,-0.1476608,0.791920721,-1.302051357,-1
121,MODEL1,PARMS,BronInt,1.191447981,-9.503158701,-0.073194102,0.158660625,-0.404503566,1.195082403,-3.458057793,7.404388333,-1
122,MODEL1,PARMS,BronInt,1.289739784,27.54562829,-0.038034882,-0.256512644,1.017999308,-1.063863538,4.727439254,-10.26223546,-1
123,MODEL1,PARMS,BronInt,1.245038513,-5.734218294,-0.010501575,0.09438031,-0.764376114,0.929305795,-1.269689036,2.180787569,-1
124,MODEL1,PARMS,BronInt,1.263735211,1.770799168,0.309993846,-1.000418702,3.634295107,0.406830723,0.296594629,-1.540653316,-1
125,MODEL1,PARMS,BronInt,1.219564804,14.99485694,-0.031286894,0.291372578,-1.339664866,-0.333862158,2.973917142,-6.795504631,-1
126,MODEL1,PARMS,BronInt,1.36866966,-5.929055979,0.303669732,-0.754607189,1.453097134,0.90318738,-3.368948302,7.469096112,-1
127,MODEL1,PARMS,BronInt,1.353393015,-13.64955118,0.213383617,-0.210958892,-0.048835828,1.382270256,-4.796829651,10.34479915,-1
128,MODEL1,PARMS,BronInt,1.186684945,2.26219016,-0.009736542,0.239962492,-1.02423482,0.438319674,0.077278894,-0.429355321,-1
129,MODEL1,PARMS,BronInt,1.181201927,-1.509631147,0.195938182,-0.356804652,1.23174227,0.615639225,-1.578355313,3.716798644,-1
130,MODEL1,PARMS,BronInt,1.331973568,16.36452404,0.257254911,-0.446784461,1.113040333,-0.472987516,2.065478705,-4.540419045,-1
131,MODEL1,PARMS,BronInt,1.188692989,17.29671023,0.073543119,0.409359433,-2.040896968,-0.497078468,2.137486321,-4.142811742,-1
132,MODEL1,PARMS,BronInt,1.214630015,11.50897281,0.029373026,-0.291746317,1.444522076,-0.08216059,-0.756038655,2.424872363,-1
133,MODEL1,PARMS,BronInt,1.259942092,-13.21763974,0.040110648,0.150364064,-0.878120366,1.387064818,-3.94205007,8.260108766,-1
134,MODEL1,PARMS,BronInt,1.214454559,10.56219625,0.184584249,0.045607469,-0.536707192,-0.116854033,0.563155342,-0.448172923,-1
135,MODEL1,PARMS,BronInt,1.416123028,-9.166253162,0.059865075,0.448010588,-2.345209959,1.128305713,-4.007349265,8.909305126,-1
136,MODEL1,PARMS,BronInt,1.14056474,-4.313761944,0.075587312,-0.13047659,0.217069935,0.816744081,-1.795380713,3.422235797,-1
137,MODEL1,PARMS,BronInt,1.298428364,-11.85830303,0.174880559,-0.54791885,2.267352507,1.257006501,-3.060375624,5.931921432,-1
138,MODEL1,PARMS,BronInt,1.144392553,13.28504096,0.242182877,-0.539568067,1.358915413,-0.274654831,0.831243772,-1.04598807,-1
139,MODEL1,PARMS,BronInt,1.328835706,7.767518283,0.335043489,-0.71403672,3.055927099,0.010323496,1.151551817,-2.269016971,-1
140,MODEL1,PARMS,BronInt,1.253793701,-13.08030876,0.353550275,-0.75731326,2.3906569,1.291830837,-3.603442486,6.567898208,-1
141,MODEL1,PARMS,BronInt,1.171455354,2.827398737,0.40179684,-0.560005731,0.721410191,0.298601789,-0.690374535,1.860693823,-1
142,MODEL1,PARMS,BronInt,1.257803948,-8.367807184,0.336827262,-0.907957544,3.555527826,1.013211714,-3.139371126,7.558559134,-1
143,MODEL1,PARMS,BronInt,1.225705681,-4.04088243,-0.204306191,0.581168035,-2.863691334,0.894089618,-1.727500635,3.104958955,-1
144,MODEL1,PARMS,BronInt,1.199644555,-10.50908445,0.546579408,-1.1236302,3.928211363,1.067734258,-2.225310119,4.393788902,-1
145,MODEL1,PARMS,BronInt,1.29072459,3.305775872,-0.173227981,1.217886837,-5.794379516,0.424116941,-1.928887986,4.943767306,-1
146,MODEL1,PARMS,BronInt,1.173924276,6.53415437,-0.144273182,0.536156205,-1.588468971,0.223420177,-0.14704038,0.48774163,-1
147,MODEL1,PARMS,BronInt,1.232690167,11.08506897,0.189037375,-0.39330791,1.035679614,-0.137903072,1.543711471,-3.692157386,-1
148,MODEL1,PARMS,BronInt,1.196851552,1.433242838,0.273586791,-0.700982798,2.491794365,0.421183687,-1.402606448,3.615323597,-1
149,MODEL1,PARMS,BronInt,1.234334769,-3.601430263,-0.141148376,0.611861348,-2.205853346,0.835219802,-2.329035347,5.27867406,-1
150,MODEL1,PARMS,BronInt,1.366626721,-8.004545223,0.113019295,-0.422631162,1.557299077,1.044317766,-1.792018067,2.888710763,-1
151,MODEL1,PARMS,BronInt,1.275997286,-10.02012124,0.057562114,-0.216694026,0.640848766,1.181730424,-3.412588214,7.63270379,-1
152,MODEL1,PARMS,BronInt,1.432393611,5.811474922,-0.007752315,-0.391770185,2.110717978,0.25677849,-0.518370853,1.363833922,-1
153,MODEL1,PARMS,BronInt,1.250908725,4.955059197,0.141077977,-0.418133973,2.090791195,0.253849187,-0.975716913,2.557867156,-1
154,MODEL1,PARMS,BronInt,1.242634829,-34.95231784,0.289189669,-0.907579404,3.895013173,2.629574386,-6.957461078,14.04447128,-1
155,MODEL1,PARMS,BronInt,1.33873816,11.19093725,0.281788157,-0.945680472,3.413182881,-0.173235579,2.482677977,-5.765269925,-1
156,MODEL1,PARMS,BronInt,1.353717881,-9.424969427,0.261999719,-0.14830554,0.309741687,1.060903754,-2.544139334,5.285402995,-1
157,MODEL1,PARMS,BronInt,1.2296686,0.117971853,0.152114715,-0.452520408,1.097058569,0.544598444,-1.911928212,5.204240473,-1
158,MODEL1,PARMS,BronInt,1.325988797,-29.07041336,0.322815674,-0.856467371,3.628302003,2.250325635,-6.204453646,12.76953264,-1
159,MODEL1,PARMS,BronInt,1.239875998,0.016954804,0.175505129,0.163601495,-1.785728417,0.519487361,0.19209696,-1.229413789,-1
160,MODEL1,PARMS,BronInt,1.163556312,-3.630535229,0.093423996,0.240016674,-1.48408834,0.748634536,-0.334831044,-0.068777492,-1
161,MODEL1,PARMS,BronInt,1.313161459,2.547076926,-0.031411219,0.375189629,-2.418113415,0.444720337,-1.755848509,4.444789725,-1
162,MODEL1,PARMS,BronInt,1.256024497,6.798377433,0.303612896,-0.664119146,1.992510465,0.10747706,-0.476362689,1.495183203,-1
163,MODEL1,PARMS,BronInt,1.223667729,4.865155878,0.436723742,-0.800194205,2.154081111,0.167952001,1.077035259,-3.387066061,-1
164,MODEL1,PARMS,BronInt,1.292881352,-2.13632326,0.08282469,-0.100660018,-0.215274375,0.702222863,-1.76330551,3.560499617,-1
165,MODEL1,PARMS,BronInt,1.153479454,4.642361855,-0.186083168,0.48103588,-2.105501667,0.373409552,-0.518524804,0.959277718,-1
166,MODEL1,PARMS,BronInt,1.454706009,13.97082118,0.141917353,-0.212370293,0.35262097,-0.300176531,2.148761882,-4.648578087,-1
167,MODEL1,PARMS,BronInt,1.232370647,3.626753493,0.191276406,-0.592223085,3.007590862,0.308878087,0.060968702,-0.259491426,-1
168,MODEL1,PARMS,BronInt,1.182393401,13.61536967,0.205792809,-0.5694078,1.932921271,-0.26622994,0.06820458,0.432238682,-1
169,MODEL1,PARMS,BronInt,1.289514948,15.74494619,0.412372147,-0.626676873,2.401409889,-0.498069341,2.143670239,-3.713315273,-1
170,MODEL1,PARMS,BronInt,1.199531834,0.827897215,0.363950779,-0.811280856,3.630401147,0.429763124,-1.114496192,3.068109727,-1
171,MODEL1,PARMS,BronInt,1.125199753,-12.56457554,0.027317441,0.369646282,-2.124820468,1.337211475,-3.979465069,8.357161548,-1
172,MODEL1,PARMS,BronInt,1.216747203,-6.976149504,0.212374156,-0.444116575,0.993737995,0.960236442,-2.298158809,4.670298517,-1
173,MODEL1,PARMS,BronInt,1.199652935,-4.576604043,-0.092870857,0.237918186,-1.466337222,0.903829655,-2.203815579,3.924790121,-1
174,MODEL1,PARMS,BronInt,1.132295522,14.87151625,0.108659928,0.156352743,-1.701912285,-0.363673568,2.066625719,-3.634160368,-1
175,MODEL1,PARMS,BronInt,1.234670755,-4.257012782,0.306821715,-1.040853584,4.373177518,0.778956032,-1.885281626,3.670019601,-1
176,MODEL1,PARMS,BronInt,1.194567882,0.552128726,0.182830395,-0.405623283,1.010453915,0.500696534,-0.423261865,1.019400124,-1
177,MODEL1,PARMS,BronInt,1.157234834,7.435771259,0.264474777,-0.743777711,3.405501335,0.053065819,1.997096659,-5.098106801,-1
178,MODEL1,PARMS,BronInt,1.171403728,-11.49752359,-0.178934179,0.559036261,-2.280721343,1.32178365,-2.845818066,5.641558137,-1
179,MODEL1,PARMS,BronInt,1.301617788,-7.968583758,0.036524201,-0.168567444,1.079755838,1.059892297,-2.847190352,6.237455717,-1
180,MODEL1,PARMS,BronInt,1.318536528,12.90475726,0.175759342,-0.576033549,1.772069084,-0.238791377,2.403125755,-6.694314151,-1
181,MODEL1,PARMS,BronInt,1.27805183,16.58882895,0.046005678,0.157599198,-1.236954084,-0.426460961,2.555462421,-6.185123707,-1
182,MODEL1,PARMS,BronInt,1.157470872,-1.53095832,0.357303626,-0.771796661,3.16683917,0.584223881,-1.311026209,2.51733071,-1
183,MODEL1,PARMS,BronInt,1.217991091,19.76487039,-0.265084578,0.841444893,-3.230390043,-0.52786077,0.845604421,-1.126703163,-1
184,MODEL1,PARMS,BronInt,1.228066569,3.636429595,0.007490096,0.453440622,-1.658956843,0.348327682,-0.834526006,2.069931104,-1
185,MODEL1,PARMS,BronInt,1.267811231,8.975592247,0.524446125,-0.924530475,2.055394645,-0.101040325,0.089878547,0.897339314,-1
186,MODEL1,PARMS,BronInt,1.33768226,7.74694131,0.223845652,-0.429951422,1.844209432,0.044759327,0.400100113,-0.8069915,-1
187,MODEL1,PARMS,BronInt,1.097719389,-2.876215468,0.33958079,-0.840030389,2.606321215,0.667075294,-0.758528514,0.655364478,-1
188,MODEL1,PARMS,BronInt,1.328801142,-23.44738121,0.287810087,-0.394781419,1.377362752,1.911202044,-4.414663981,8.279837869,-1
189,MODEL1,PARMS,BronInt,1.214145004,19.88807681,0.514810241,-0.532555859,0.514056586,-0.78289099,3.641525072,-7.854146175,-1
190,MODEL1,PARMS,BronInt,1.122066284,2.737023581,0.261649115,-0.726714556,3.246466573,0.355402777,-0.943252404,2.886721882,-1
191,MODEL1,PARMS,BronInt,1.230140292,2.05251123,0.480322327,-1.133764827,4.535301759,0.314243321,0.786298132,-2.937866537,-1
192,MODEL1,PARMS,BronInt,1.158048213,-8.44058322,0.11720232,-0.334695203,1.733790493,1.087323884,-2.934332074,5.774054135,-1
193,MODEL1,PARMS,BronInt,1.19343373,-7.151531019,0.098190844,0.045410135,-0.842069602,0.99431668,-2.630388618,5.155282755,-1
