SampleID,_MODEL_,_TYPE_,_DEPVAR_,_RMSE_,Intercept,ers_ageyr1,AGEYR1,AGEYR2,ers_htcm1,HTCM1,HTCM2,ers_tot,ers_tot1,ers_tot2,RB10
743,MODEL1,PARMS,RB10,0.73272219,8.797356827,0.16721226,-0.42851301,1.684505132,-0.544482202,3.003971875,-7.191167362,0.821238327,-2.019053179,3.822340631,-1
744,MODEL1,PARMS,RB10,0.742021827,7.396591567,0.160123899,-0.412550733,1.521953594,-0.438279718,2.300355565,-5.907687846,0.797782315,-2.072560686,4.33754265,-1
745,MODEL1,PARMS,RB10,0.772171811,2.657989237,-0.025194694,0.118843113,-0.347335112,-0.082922448,2.094219137,-5.615120267,0.786680673,-1.673679574,3.037914363,-1
746,MODEL1,PARMS,RB10,0.712005213,4.753070748,0.194812977,-0.519643243,1.884700378,-0.266830303,0.662189169,-1.52740083,0.752426536,-0.666368603,0.584677531,-1
747,MODEL1,PARMS,RB10,0.850403293,4.94423343,0.165040806,-0.270710577,0.818117232,-0.218515677,0.801369897,-1.865910482,0.488187739,-0.269766862,0.205519112,-1
748,MODEL1,PARMS,RB10,0.783241818,0.757684762,0.22767779,-0.571955122,1.962852732,-0.02186913,0.642882076,-2.020285507,0.853849843,-2.221477879,4.502719354,-1
749,MODEL1,PARMS,RB10,0.701986124,7.081582006,0.119624537,-0.186107323,0.603354424,-0.389057885,0.416897217,-0.617373002,0.708592838,-0.894834553,1.733275439,-1
750,MODEL1,PARMS,RB10,0.788154054,0.431677864,0.455295906,-1.115244839,3.959381293,-0.074489708,0.354962723,-1.072768057,0.79596254,-1.137534454,1.792727814,-1
751,MODEL1,PARMS,RB10,0.841622671,9.662552232,-0.062500208,-0.013134943,0.164459206,-0.480749662,1.470633371,-3.552954051,0.714795976,-2.069796828,4.484752918,-1
752,MODEL1,PARMS,RB10,0.825201402,-0.229628463,0.159169555,-0.13315079,0.001299802,0.156912961,-0.918511177,2.104393323,0.360181244,0.24589221,-0.859466173,-1
753,MODEL1,PARMS,RB10,0.787062483,4.747186392,0.064765857,0.133199996,-0.77106906,-0.199913642,0.595930082,-1.078530756,0.557506616,-1.015236628,2.14575278,-1
754,MODEL1,PARMS,RB10,0.705028798,6.764054691,-0.04807195,0.228876996,-0.901459017,-0.319985649,1.481666674,-3.651576361,0.729122298,-1.545825686,3.179393386,-1
755,MODEL1,PARMS,RB10,0.74044494,-4.899919023,0.257480116,-0.494912719,1.56743006,0.366772473,-1.572198104,3.792440466,0.70340122,-1.52413414,3.132547489,-1
756,MODEL1,PARMS,RB10,0.792385164,2.874561724,0.202185913,-0.215129402,0.581336127,-0.189380866,0.319048899,0.011666264,0.951898978,-2.537388022,4.931694292,-1
757,MODEL1,PARMS,RB10,0.739047673,9.538059885,0.115505329,-0.366895161,1.565308516,-0.510611441,1.963585408,-4.24700384,0.47161234,0.226990802,-1.243535376,-1
